SMILES,Binary Activity
COC(=O)C1=CC2OC(C)=NC2C(O1)C(OC(C)=O)C(COC(C)=O)OC(C)=O,1
ClCC(Cl)Cl,1
ClC=C(Cl)Cl,1
CCC(Cl)=O,1
ClCC(Cl)=O,1
NC(=O)C=C,1
NC(=O)CCl,1
OC(=O)CBr,1
OC(=O)C=C,1
COC(C)=O,1
CC(=O)OO,1
COC(Cl)=O,1
CC[N+]([O-])=O,1
BrC(Br)C(Br)Br,1
CC(C)C(Cl)=O,1
CC(C)C(O)=O,1
CC(O)C(O)=O,1
ClC(Cl)C(Cl)=O,1
CC(=C)C(N)=O,1
CN(C)C(Cl)=O,1
CC1(C)COC(=O)C1O,1
CC1(C)C2CCC(C2)C1=C,1
O=C1NC2CC1C=C2,1
N#CN=C(OC1=CC=CC=C1)OC1=CC=CC=C1,1
CC1=C(F)C(F)=C(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)C(F)=C1F,1
[O-][N+](=O)C1=CC(=C(Cl)C(=C1NC1=C(Cl)C=C(C=N1)C(F)(F)F)[N+]([O-])=O)C(F)(F)F,1
O=CC1CCOC1,1
CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,1
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,1
Cl[Si](Cl)(C1=CC=CC=C1)C1=CC=CC=C1,1
CC(C)(OO)C1=CC=CC=C1,1
ClC1=CC=C(OS(=O)(=O)C2=CC=CC=C2)C=C1,1
COS(=O)(=O)C1=CC=C(C)C=C1,1
NNS(=O)(=O)C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)NN)C=C1,1
COC(=O)C(C)=C,1
CN1CCN(C)C1=O,1
CC(C)C1=CC(OC2=CC=CC=C2)=CC(C(C)C)=C1NC(=S)NC(C)(C)C,1
OC(=O)CCCCCNC1=NC(NCCCCCC(O)=O)=NC(NCCCCCC(O)=O)=N1,1
CC1=C(C(=C(C(C)=C1[N+]([O-])=O)[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,1
CC(C)C1(C)N=C(NC1=O)C1=NC=CC=C1C(O)=O,1
CC(=C)C(C)=O,1
CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C,1
OCCOC(=O)C=C,1
NC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=CC=C1,1
OC(=O)CCCCCCCCCCCCC(O)=O,1
O=C=NCCCCCCN=C=O,1
CC1=CNC=N1,1
OC1=CC(F)=C(C=C1)C#N,1
CCC(C)(CC)C1=NOC(NC(=O)C2=C(OC)C=CC=C2OC)=C1,1
CCC(C)(CC)C1=NOC(N)=C1,1
CCOC(=O)CCN(SN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2)C(C)C,1
CC1(C)CC(=O)CC(C)(C)N1,1
CN1SC2=C(CCC2)C1=O,1
CN1N=C(C)C(C(=O)C2=C(Cl)C(C)=C(Cl)C=C2)=C1OCC(=O)C1=CC=C(C)C=C1,1
CC1CC(OC(C)=O)OC(C)O1,1
OC1=CC=CC2=C(O)C=CC=C12,1
CN1C=NC2=C1C(=O)NC(=O)N2C,1
COC1=CC2=C(C=C1OC)C1C(CO2)OC2=C3CC(OC3=CC=C2C1=O)C(C)=C,1
CN(C)CCOCCN(C)CCO,1
CC(C)CCC1CCC(O)CC1,1
COC(=O)C1=C(CS(=O)(=O)N=C=O)C=CC=C1,1
CCNC1=NC(SC)=NC(NC(C)C)=N1,1
OC(=O)CP(O)(=O)CCCCC1=CC=CC=C1,1
CC1=C(N)C=CC(CC2=CC(C)=C(N)C=C2)=C1,1
CC(C)(O)CCC1CCCCC1,1
O=C1C2=C(C=CC=C2)C(=O)C2=C1C=CC=C2,1
CCOC(=O)C(CCC1=CC=CC=C1)N1C(C)C(=O)OC1=O,1
O=C1OC(=O)C2CCCCC12,1
O=C1OC(=O)C2CC=CCC12,1
O=C1OC(=O)C2=C1C=CC=C2,1
CCCCOC(=O)C1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1,1
CNC1=C(C=CC=C1)C(=O)OC,1
CCCCCCCCCCCCCCCC[N+](C)(C)CCO,1
NC1N2CCCN2C(=O)C1=N,1
COC1=C(C=C(C)C=C1)C(CCN(C(C)C)C(C)C)C1=CC=CC=C1,1
FC(F)(F)C1=CC=CC=C1S(=O)(=O)N=C=O,1
O=NN(C1=CC=CC=C1)C1=CC=CC=C1,1
COP(=S)(OC)SCN1N=NC2=C(C=CC=C2)C1=O,1
CC(C)C(=O)OC(C)OC(=O)ON1C(=O)CCC1=O,1
CC(=C)C(=O)OCCN1CCNC1=O,1
FC1=C(Cl)C=C(Cl)C(=C1)C(Cl)=O,1
CCOC1C(OC(=O)C1=O)C(O)CO,1
O[P+](=O)CCCCC1=CC=CC=C1,1
ClC1=CC=C(CSC(CN2C=NC=N2)=NC2=C(Cl)C=C(Cl)C=C2)C=C1,1
C(CP(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)C1OCCO1,1
CC(=C)C(=O)OCCO,1
OC(=O)C(Cl)=C(Cl)C=O,1
CC1=C(N)C=CC=C1Cl,1
ClC1=CC=CC(Cl)=C1Cl,1
CC1=CC=CC(C)=C1N,1
OC1=C(Cl)C=CC=C1Cl,1
OC1=CC=CC(O)=C1O,1
ClN1C(=O)N(Cl)C(=O)N(Cl)C1=O,1
CN1CCCC1=O,1
O=CC1=CC=NC=C1,1
ClC1=CC=CC=C1C#N,1
OP(=O)(CCCCC1=CC=CC=C1)CC(=O)OCC1=CC=CC=C1,1
C1CN(CCN1)C1=NSC2=CC=CC=C12,1
CC(O)C1=C(Cl)C=CC(F)=C1Cl,1
CC(C)(C)NCCOCCO,1
CCN(C(C)=O)[Si](C)(C=C)N(CC)C(C)=O,1
CC1=CC(O)=CC(C)=C1Cl,1
CC1=CC(C)=C(N)C(C)=C1,1
OC1=C(Cl)C=C(Cl)C=C1Cl,1
CCC(CC)C(O)=O,1
CCN(CC)C(Cl)=O,1
C=CN1CCCC1=O,1
CC(C)(C)C1=C(O)C=CC=C1,1
CN(C)CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,1
CC1=CC=C(N)C(=C1)S(O)(=O)=O,1
CC1=C(Cl)C=C(C(N)=C1)S(O)(=O)=O,1
CC1=CC(O)=C(C=C1)C(C)(C)C,1
NC1=CC=C(C(N)=C1)S(O)(=O)=O,1
NC(=O)C1=CC=CC=C1N,1
NC1=CC=CC=C1[N+]([O-])=O,1
CCC(C)C1=CC(=CC(=C1O)[N+]([O-])=O)[N+]([O-])=O,1
CCOC(=O)C1C(C2=CC=CC=C2Cl)C(C(=O)OC)=C(C)N=C1COCCN,1
CCOC(=O)C1C(C2=CC=CC=C2Cl)C(C(=O)OC)=C(C)N=C1COCCN1C(=O)C2=C(C=CC=C2)C1=O,1
CCCCC(CN1C=NC=N1)(C#N)C1=CC=C(Cl)C=C1,1
OC(=O)C(CCC(=O)OCC1=CC=CC=C1)N1C(=O)C2=CC=CC=C2C1=O,1
CCOC(=O)C1CC(=O)CC(=O)C1,1
CNS(=O)(=O)CC1=CC=C(N)C=C1,1
O=C1OC(=O)C2=CC3=C(C=C12)C(=O)OC3=O,1
NC1=CC=C(O)C(=C1)C(O)=O,1
[O-][N+](=O)C1=C(Cl)C=CC(Cl)=C1,1
CCC(C)C1=C(O)C=CC=C1,1
CC(C)C1=CC=C(C)C=C1O,1
ClC1=C(C=O)C=CC=C1,1
CC(N=NC1=NC(C)=CC(C)=N1)C1=C(C)C=CC=C1,1
OC1=C(NC2=CC=CC=C12)C1=C(O)C2=CC=CC=C2N1,1
OC(CC=C)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,1
COC1=CC=CC=C1N,1
COC1=C(O)C=CC=C1,1
CC1=C2C=CC=CC2=CC=C1,1
ClC1=C2C=CC=CC2=CC=C1,1
OC1=CC=CC2=CC=CC=C12,1
OC1=C(C=CC=C1)C1=CC=CC=C1,1
CN(C)CC1=CC(CN(C)C)=C(O)C(CN(C)C)=C1,1
FC(F)(F)S(=O)(=O)NS(=O)(=O)C(F)(F)F,1
OC(=O)C1CC(CN1)C1CCCCC1,1
CC1=C(C=CC=C1N=C=O)N=C=O,1
C1=CC2=CC=CC=C2C=C1,1
C1=CC2=C(C=C1)N=CC=C2,1
CCOC1=CC2=C(NC(C)(C)C=C2C)C=C1,1
CC1=CC2=CC=CC=C2C=C1,1
NC1=NC(=NC(N)=N1)C1=CC=CC=C1,1
CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1,1
CCO[Si](CCCN)(OCC)OCC,1
CCOC(C)(C)CC,1
C1=CC=C(C=C1)C1=CC=CC=C1,1
OC(=O)C1=CC2=C(C=CC=C2)C=C1O,1
OC1=C(C=C2C=CC=CC2=C1)C(=O)NC1=CC=C(Cl)C=C1,1
C=CCC(CC=C)=CCC1CC(=O)OC1=O,1
ClCC(=O)C(Cl)Cl,1
CC(O)COC(=O)C(C)=C,1
OCNC(=O)C=C,1
CCC(C)C1=CC(=CC(N2N=C3C=CC=CC3=N2)=C1O)S(O)(=O)=O,1
CC1(C)C2CCC1(CS(O)(=O)=O)C(=O)C2=CC1=CC=C(C=C2C3CCC(CS(O)(=O)=O)(C2=O)C3(C)C)C=C1,1
COC1=CC=C(CC=C)C=C1OC,1
OCCOC1=CC=C2C=CC=CC2=C1,1
CC(C=O)C1=CC=CC=C1,1
CCC(=O)C1=CC=CC=C1,1
CC(=O)CC(=O)NC1=C(C)C=CC=C1,1
CC1=C(NC(=N)NC(N)=N)C=CC=C1,1
ClCC(=O)N(CC=C)CC=C,1
OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1,1
CC1=C(CCCl)C(=O)N2CCCCC2=N1,1
CCCCCCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCCC,1
CC1CC(O)CC(C)(C)C1,1
C1CN=C(N1)C1=CC=CC=C1,1
C=CS(=O)(=O)CC(=O)NCCCNC(=O)CS(=O)(=O)C=C,1
CCO[Si](CCCC1CC(=O)OC1=O)(OCC)OCC,1
CCC(C)OP(S)(=S)OCCCCCC(C)C,1
CC1=CC=C(C=C1)S(=O)(=O)NCCCCCC(O)=O,1
O=C(OOC(=O)C1=CC=CC=C1)C1=CC=CC=C1,1
S=C(SSC(=S)N1CCCCC1)N1CCCCC1,1
CCOC1=C(O)C=CC=C1,1
CC1=C(OCC(O)=O)C=CC(Cl)=C1,1
OC(=O)COC1=C(Cl)C=C(Cl)C=C1,1
CCCC(O)C(CC)CO,1
O=C1C=CC(=O)N1C1=CC=CC=C1,1
CCCCCCC(CCCC)COS(O)(=O)=O,1
C[N+](C)(C)CCCNC(=O)CCCCCCCCC=C,1
CCCCNP(N)(N)=S,1
CCOP(=S)(CC)SC1=CC=CC=C1,1
CC1=NC=C(CN)C(N)=N1,1
CCN(CC)C(=S)SCC(Cl)=C,1
C1C=CC2=CC=CC=C12,1
N1N=NC2=C1C=CC=C2,1
S1C=NC2=CC=CC=C12,1
C1CCC(CC1)NSC1=NC2=C(S1)C=CC=C2,1
CCCCCCCCC=CCCCCCCCC1=NCCN1CCO,1
CC1=C(C)C=CC=C1,1
CC1=C(O)C=CC=C1,1
ClC1=C(Cl)C=CC=C1,1
NC1=C(Cl)C=CC=C1,1
CC1=C(N)C=CC=C1,1
NC1=C(N)C=CC=C1,1
OC1=CC=CC=C1Cl,1
CC1=CC(C)=C(C)C=C1,1
CC1=CC(C)=C(N)C=C1,1
CC1=C(N)C=CC(N)=C1,1
CC1=C(O)C=CC(O)=C1,1
NC1=CC(Cl)=C(Cl)C=C1,1
CC1=CC=C(Cl)C=C1N,1
NC1=C(Cl)C=CC(Cl)=C1,1
NC1=C(N)C=C(Cl)C=C1,1
OC1=CC=C(Cl)C(O)=C1,1
CCOC(=O)C(=O)OCC,1
OC1=C(Cl)C=C(Cl)C(Cl)=C1,1
CC1OC(=O)C(C)OC1=O,1
COC1=NN(CSP(=S)(OC)OC)C(=O)S1,1
CC1=CC(C)=C(C(=O)C2=CC=CC=C2)C(C)=C1,1
CC(NCCCCCCNC(C)C(C)(C)C)C(C)(C)C,1
C1OC1C1=CC=CC=C1,1
ClCC(Br)CBr,1
CCC(C)C=O,1
CCC(=O)CC,1
OC(CCl)CCl,1
CCC(C)=NO,1
COC(=O)C=C,1
COC(=O)CCl,1
OC1CCCC1,1
S=C1NCCN1,1
CC1CCCO1,1
O=C1CCCO1,1
NC1=CC(=CC(=C1O)S(O)(=O)=O)[N+]([O-])=O,1
CC(C)(C)C1=CC(=C(O)C=C1)C(C)(C)C,1
NC1=C(O)C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,1
NC1=C(O)C(=CC(=C1)S(O)(=O)=O)[N+]([O-])=O,1
OC(=O)C1=C(O)C=CC(=C1)[N+]([O-])=O,1
CCOC(=O)CC(C)=NC(C(O)=O)C1=CC=CC=C1,1
COC(=O)C(C)OC1=CC=C(O)C=C1,1
OC(=O)C1=C(O)C=CC2=C1NC1=CC=CC=C21,1
[O-][N+](=O)C1=CC(=C(Cl)C=C1)[N+]([O-])=O,1
NC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O,1
CCOP(=S)(OCC)OC1=CC=C(Cl)C=C1Cl,1
OC1=CC=C(Cl)C=C1CC1=CC(Cl)=CC=C1O,1
CC(=O)CC(=O)NC1=CC=C(C)C=C1C,1
CC1=CC=CC=C1NC(=N)NC1=C(C)C=CC=C1,1
COC1=C(O)C=CC(CC=C)=C1,1
COC1=CC(C=CC)=CC=C1O,1
CCOC(=O)C(C)=C,1
OC(=O)CC(=C)C(O)=O,1
CC(C)C(=O)OC(=O)C(C)C,1
CCCCOC(=O)C(C)=C,1
CC(=C)C(=O)OCCOC(=O)C(C)=C,1
CCB(CC)CC,1
OCC1CCCO1,1
CC1=CC=C(C=C1)S(=O)(=O)NS(=O)(=O)C1=CC=C(C)C=C1,1
OCC1=CC=CO1,1
O=CC1=CC=CO1,1
ClC(Cl)(Cl)C1=CC=CC=C1,1
ClS(=O)(=O)C1=CC=CC=C1,1
OS(=O)(=O)C1=CC=CC=C1,1
Cl[Si](Cl)(Cl)C1=CC=CC=C1,1
NC1=CC(=CC=C1)C(F)(F)F,1
NC1=CC(=CC=C1O)S(O)(=O)=O,1
COC1=CC=C(C=C1N)S(O)(=O)=O,1
NC1=CC(=CC=C1S(O)(=O)=O)S(O)(=O)=O,1
CC1=CC=C(C=C1)C(C)(C)C,1
CC(C)(C)C1=CC=C(O)C=C1,1
CC1=CCC(CC1)C(C)(C)O,1
OC1=CC=C(C=C1)S(O)(=O)=O,1
CC(=C)C1=CC=CC=C1,1
ClC(Cl)C1=CC=CC=C1,1
ClC(=O)C1=CC=CC=C1,1
NC(=O)C1=CC=CN=C1,1
CN(C)C1CCCCC1,1
[O-][N+](=O)C1=CC=CC=C1,1
CCN(CC)CCCNC1=NC(NC2=CC=C(C=C2)N=NC(C(C)=O)C(=O)NC2=CC=C3NC(=O)NC3=C2)=NC(NCCCN(CC)CC)=N1,1
CCOP(=O)(SC(C)CC)N1CCSC1=O,1
CC1=CC=CC(=C1)C(O)=O,1
CC1=CC(=CC=C1)[N+]([O-])=O,1
NC1=CC(=CC(=C1)C(O)=O)C(O)=O,1
OC(=O)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,1
[O-][N+](=O)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,1
COC1=C(N)C=C(C=C1)[N+]([O-])=O,1
[O-][N+](=O)C1=CC(=CC=C1)[N+]([O-])=O,1
CCC(C)C1=CC=C(O)C=C1,1
COC(=O)C1=CC=C(C)C=C1,1
CC(C)C1=CC=C(N)C=C1,1
CC(=O)C1=CC=C(O)C=C1,1
CCC(C)(C)OC,1
CCOC(=O)C1=C(OCC)C=C(CC(O)=O)C=C1,1
CC(C)(NC(=O)NCC1=C(Cl)C=CC=C1)C1=CC=CC=C1,1
O=S1(=O)CS(=O)(=O)OCO1,1
CC(C)N(C)C,1
CCO[SiH](OCC)OCC,1
CCC1=C(Cl)C=C(C(O)=C1Cl)[N+]([O-])=O,1
CC(O)COC(=O)C=C,1
C[N+](C)(C)CCCl,1
NC1=CC=C(C=C1)[N+]([O-])=O,0
COC1=CC=C(C=C1)C(C)=O,0
CCOCCOCCOC,0
FC(F)CNCC1=CC=C(Cl)N=C1,0
NC1=NC(N)=C(N=O)C(N)=N1,0
CC(C)(C1=CC=CC=C1)C1=CC=C(NC2=CC=C(C=C2)C(C)(C)C2=CC=CC=C2)C=C1,0
CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
CCOC(=O)CC1=CC=CC=C1,0
OC(=O)C1=CC(NC2=CC=CC=C2)=C(C=C1NC1=CC=CC=C1)C(O)=O,0
N=C(C1=CC=CC=C1)C1=CC=CC=C1,0
CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(O1)C(C)=C(C)C(O)=C2C,0
CC(=O)CC(=O)NC1=CC=CC=C1,0
S=C(NC1=CC=CC=C1)NC1=CC=CC=C1,0
O=C(OC1=CC=CC=C1)OC1=CC=CC=C1,0
CC(C)CCOC(=O)CC1=CC=CC=C1,0
CC(=O)OCC(COC(C)=O)OC(C)=O,0
CCCCCCCCCCCC(=O)OC(C)C,0
CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=CC(OC3OC(CO)C(O)C(O)C3O)=CC(C)=C2O1,0
CCCCN(CCCC)C(=S)SCSC(=S)N(CCCC)CCCC,0
CC1=CC=C(NC2=CC(C(O)=O)=C(NC3=CC=C(C)C=C3)C=C2C(O)=O)C=C1,0
CCCCCCCCCCCC(=O)OCC(C)(C)C=O,0
CCCCC(CC)COC(C)=O,0
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,0
CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,0
CCOC(=O)C=CC1=CC=CC=C1,0
CC(C)C(=O)OCCC1=CC=CC=C1,0
CC(=O)OCC=CC1=CC=CC=C1,0
CC(C)C(=O)OCCOC1=CC=CC=C1,0
CCCC(=O)OCC=CC1=CC=CC=C1,0
CC(CC1=CC=C(C=C1)C(C)C)C=O,0
COC(C)(C)CCOC(C)=O,0
CC(C)(C)CC(C)(C)C1=CC(CC2=C(O)C(=CC(=C2)C(C)(C)CC(C)(C)C)N2N=C3C=CC=CC3=N2)=C(O)C(=C1)N1N=C2C=CC=CC2=N1,0
COC(=O)CC(C(C)=O)C(=O)OC,0
N#CC(=C1CCCCC1)C1=CC=CC=C1,0
O=C1C2=CC3=C(C=C2NC2=C1C=CC=C2)C(=O)C1=C(N3)C=CC=C1,0
CC(CCl)OP(=O)(OCC(CCl)(CCl)COP(=O)(OC(C)CCl)OC(C)CCl)OC(C)CCl,0
CCOC(=O)OCC,0
CC(CCOC=O)CCC=C(C)C,0
O=C1CCCCCCCCCCCC(=O)OCCO1,0
CCCC[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)CCCOCCOC(=O)C(C)=C,0
CC(=O)N(CCN(C(C)=O)C(C)=O)C(C)=O,0
CN(C(=S)SSC(=S)N(C)C1=CC=CC=C1)C1=CC=CC=C1,0
S=C(SSC(=S)N(CC1=CC=CC=C1)CC1=CC=CC=C1)N(CC1=CC=CC=C1)CC1=CC=CC=C1,0
O=C1CCCCCCCCCCCCCCO1,0
CC(CCO)CCC=C(C)C,0
CCCC(=O)OCC=C(C)CCC=C(C)C,0
CCCCCC(=O)OC,0
C=CC=C,0
CCC(=O)NC1CCC2=C(C1)SC(N)=N2,0
NC(=O)NC1=C(C=CC(NC2=NC(NCCOCCS(=O)(=O)C=C)=NC(F)=N2)=C1)N=NC1=C(C=C2C=C(C=C(C2=C1)S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O,0
CCC[Si](OC)(OC)OC,0
COCCO[Si](OCCOC)(OCCOC)C=C,0
COC=C,0
C[N+](C)(C)CC([O-])=O,0
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0
NCCC(O)=O,0
NNC(=O)CCCCC(=O)NN,0
CC(O)C(C)(C)C=CC1CC=C(C)C1(C)C,0
NC1=C(Cl)C=C(C=C1)C1(C2=CC=CC=C2C2=CC=CC=C12)C1=CC(Cl)=C(N)C=C1,0
CC(=C)OC(C)=O,0
CC1CC(=O)N=N1,0
OC1=CC(O)=CC(O)=C1,0
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,0
CC(C)COC=C,0
CCCCBr,0
CCCC=C,0
ClCCCBr,0
CCCCCCCOCC(C)CC=O,0
CC(C)CCCC(C)CCCCCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCCCCCC(C)CCCC(C)C,0
C=CC(=O)NCNC(=O)C=C,0
CCCCCCCCCCCCCC(=O)OC(C)C,0
CCCCCCCCCCCCCCCCCC(=O)NCCNC(=O)CCCCCCCCCCCCCCCCC,0
CCCCCCCCC=CCCCCCCCC(=O)NCCNC(=O)CCCCCCCC=CCCCCCCCC,0
CCCCCCOC(=O)CCCCC(=O)OCCCCCC,0
CCCCCCCCCC(=O)OC,0
CCCCC#N,0
N#CCCC#N,0
OCCCCO,0
COCCOC,0
OC1=C(N=NC2=CC=C3C=CC=CC3=C2S(O)(=O)=O)C2=CC=CC=C2C=C1,0
C[N+](C)(CCO)CC(O)C[N+](C)(C)CCO,0
CCCCCCCCSCC1=CC(CSCCCCCCCC)=C(O)C(C)=C1,0
CCCCCCCCCCCCSCC1=CC(CSCCCCCCCCCCCC)=C(O)C(C)=C1,0
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,0
CCCCCCCCC=CCCCCCCCC(=O)NCC(C)O,0
CCCCCCCC(=O)OC,0
OCCCCCO,0
CCCCOC=C,0
COCCOCCO,0
CCCCCCCCCl,0
CCCCCCCC(O)=O,0
CCOC(=O)CC(C(C)=O)C(=O)OCC,0
OC(=O)CN(CCCN(C(O)=O)C(O)=O)C(O)=O,0
CC(CCOC(C)=O)OC(C)=O,0
CC(=O)CC(=O)OCC=C,0
NC(CCCNC(N)=N)C(O)=O,0
COC(=O)CCCC(=O)OC,0
CCCCOCCOC(C)=O,0
CCCCCCCCC=CCCCCCCCC(=O)OC(C)C,0
CCCCCCCCOC(C)=O,0
COCCOCCOCCO,0
CCCCCCCCCCCCCCCC(=O)OC,0
CCOCCOCCOCCO,0
CCCCCCCCCCCCCCCCCC(=O)OC,0
CCCCOCCOCCOCCCC,0
CCCCCCCCCCCCCCCCCC(Cl)=O,0
CCCCCCCCC=CCCCCCCCCCCCC(N)=O,0
CCCCCCCCC=CCCCCCCCC#N,0
CC1CC(NC(N)=O)NC(=O)N1,0
CC1=NN(C(N)=C1)C1=CC=CC=C1,0
CC(CO)CCCC1CCCCC1,0
CC1=CC=C(C=C1)C1=CC=CC=C1C#N,0
BrCC1=CC=C(C=C1)C1=CC=CC=C1C#N,0
CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1,0
ClC(Cl)(Cl)C(=O)C(Cl)(Cl)Cl,0
CC1=CC(C)=C(NC2=CC=C(NC3=C(C)C=C(C)C=C3C)C3=C2C(=O)C2=CC=CC=C2C3=O)C(C)=C1,0
CCCC1CCC(CC1)C1CCC(CC1)C=C,0
[H]C12CC([H])(C=C1)C(C2C(C)C)C(=O)OCC,0
CC(=O)OC1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,0
CCCCC(CC)COCCOCCOC(=O)C=C,0
OC(=O)C1=NN(C(=O)C1)C1=CC=C(C=C1)S(O)(=O)=O,0
CCCCC(CC)COC(=O)C1=C(O)C=CC=C1,0
CC(C)(C)C1=CC(CC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C,0
[O-][N+](=O)C1=C(C=C(Cl)C=C1)C(F)(F)F,0
CC(=O)C1=CC=CC=C1O,0
NC1CCC2=C(C1)C1=CC=CC=C1N2CCC(O)=O,0
CCOC(=O)CC(CC(C)=O)C(=O)OCC,0
FC(F)=C(F)OC(F)(F)F,0
CC(CCOC(=O)C(C)=C)OC(=O)C(C)=C,0
OC1=CC(=CC2=C1C=CC(NC1=CC=CC=C1)=C2)S(O)(=O)=O,0
NC1=CC=C(NC2=C(C=C(N)C=C2)S(O)(=O)=O)C=C1,0
O=C1CCC2=C(O1)C=CC=C2,0
OC1=CC(O)=NC=N1,0
CCC(CC1=CC=CC=C1)(N(C)C)C(=O)C1=CC=C(C=C1)N1CCOCC1,0
CCC(CC1=CC=C(C)C=C1)(N(C)C)C(=O)C1=CC=C(C=C1)N1CCOCC1,0
CC(=O)C1=C(Cl)C=C(OC2=CC=C(Cl)C=C2)C=C1,0
CC1=C(OC(=O)C2=CC=C(O)C=C2)C=CC(OC(=O)C2=CC=C(O)C=C2)=C1,0
COC1=C(N)C=C(C=C1)C(=O)NC1=CC=CC=C1,0
O=C(OCCOCCOC(=O)C1=CC=CC=C1)C1=CC=CC=C1,0
O=CC1=CC=C2OCOC2=C1,0
CC1=CC=C(C=C1)C1=C(Cl)N=C(N1)C#N,0
NC1=CC(=CC=C1)S(O)(=O)=O,0
[O-][N+](=O)N1CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O,0
CC1=CC=C(C=C1Cl)[N+]([O-])=O,0
OC(=O)C1=CC(=CC=C1)C(O)=O,0
NC1=CC=CC(=C1)C(=O)NCCS(=O)(=O)CCOS(O)(=O)=O,0
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC,0
CCOC(OCC)OCC,0
CC(=O)C=CC1=CC=CC=C1,0
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,0
CCC(=O)OCC1=CC=CC=C1,0
CC(=O)OCCCC1=CC=CC=C1,0
CC1C(C)(C)C2=CC3=C(C=C2C1(C)C)C(C)COC3,0
COC1=C(C=C(C=C1)C(=O)NC1=CC=CC=C1)N=NC1=C2C=CC=CC2=CC(C(=O)NC2=CC=C3NC(=O)NC3=C2)=C1O,0
CNS(=O)(=O)C1=CC(OC)=C(C=C1OC)N=NC1=C2C=CC=CC2=CC(C(=O)NC2=CC=C3NC(=O)NC3=C2)=C1O,0
COC1=CC(Cl)=C(OC)C=C1NC(=O)C(N=NC1=CC(OC)=C(C=C1OC)S(=O)(=O)NC1=CC=CC=C1)C(C)=O,0
CC(=O)C(N=NC1=CC=C(Cl)C=C1[N+]([O-])=O)C(=O)NC1=CC2=C(NC(=O)N2)C=C1,0
CC(=O)NC1=CC=C(NC(=O)C2=CC3=CC=CC=C3C(N=NC3=CC(=CC=C3Cl)C(N)=O)=C2O)C=C1,0
CC(=O)OCC(CNC(=O)C1=C(I)C(N)=C(I)C(C(O)=O)=C1I)OC(C)=O,0
CCCCC(CC)CCl,0
CCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCC,0
O=C1CCC(=O)N1,0
NC(=O)N=NC(N)=O,0
OCCOCCOCCCNC1=C2C(=O)C3=CC=CC=C3C(=O)C2=C(NCCCOCCOCCO)C=C1,0
CC(C1CC1)C(=O)C1=CC=C(Cl)C=C1,0
CC(C=C)C(O)C1=CC=C(Cl)C=C1,0
CCCCCCCCCCCCCC(=O)OC,0
CCCCCCCC#N,0
CCCCCCCCCCCCCCCCCC(N)=O,0
CCCCCC1CCC(CC1)C1=C(F)C(F)=C(OCC)C=C1,0
