CASRN,Canonical_QSARr
2835-99-6,CC1=CC(O)=CC=C1N
24280-93-1,COC1C(CC=C(C)CCC(O)=O)=C(O)C2=C(COC2=O)C=1C
2432-99-7,NCCCCCCCCCCC(O)=O
96-31-1,CNC(=O)NC
2624-17-1,O=C1NC(=O)NC(=O)N1
117829-74-0,CN(C)CCCO
112-07-2,CCCCOCCOC(C)=O
793-24-8,CC(C)CC(C)NC1C=CC(=CC=1)NC1C=CC=CC=1
31221-06-4,N#[N+]C1C([O-])=NC(=O)NC1=O
86-29-3,N#CC(C1C=CC=CC=1)C1C=CC=CC=1
17772-51-9,OC1=CC2C=CC=CC=2N=C1C1C(=O)C2C=CC=CC=2C1=O
130-17-6,CC1C=CC2N=C(SC=2C=1S(O)(=O)=O)C1C=CC(N)=CC=1
6381-77-7,OCC(O)C1OC(=O)C(=O)C1O
35044-59-8,CC1C=CCC(C)(C)C=1C(=O)OCC
84-69-5,CC(C)COC(=O)C1C=CC=CC=1C(=O)OCC(C)C
930-02-9,CCCCCCCCCCCCCCCCCCOC=C
107-05-1,C=CCCl
65443-14-3,CC1(C)CCC(C)(CCCCC)C1=O
36443-68-2,CC1C=C(CCC(=O)OCCOCCOCCOC(=O)CCC2C=C(C)C(O)=C(C=2)C(C)(C)C)C=C(C=1O)C(C)(C)C
4548-53-2,CC1C=C(C)C(=CC=1S(O)(=O)=O)N=NC1C=C(C2C=CC=CC=2C=1O)S(O)(=O)=O
15520-11-3,CC(C)(C)C1CCC(CC1)OC(=O)OOC(=O)OC1CCC(CC1)C(C)(C)C
4057-31-2,CC1(C)C(OC(C)=O)C2(C)CC1CC2
22818-40-2,NC(C1=CC=C(O)C=C1)C(O)=O
79817-52-0,CC1=CC(=C(C=C1)OCCCS(O)(=O)=O)[N+]([O-])=O
3234-85-3,CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC
149-30-4,SC1=NC2C=CC=CC=2S1
84-66-2,CCOC(=O)C1=CC=CC=C1C(=O)OCC
71077-31-1,CC(CCC=C(C)CCC=O)C=C
6410-32-8,CC1C=CC=CC=1NC(=O)C1C=C2C=CC=CC2=C(N=NC2C=CC(=CC=2C)[N+]([O-])=O)C=1O
2043-57-4,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI
124729-02-8,CCOC1C=CC(C2CCC(CCCCC)CC2)=C(F)C=1F
917-61-3,N#CO
35074-77-2,CC(C)(C)C1=CC(CCC(=O)OCCCCCCOC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C
88-74-4,NC1=CC=CC=C1[N+]([O-])=O
72388-18-2,CCCCCCCCCCCCCCC(CO)CCCCCCCCCCCC
89-58-7,CC1=CC(=C(C)C=C1)[N+]([O-])=O
3327-22-8,C[N+](C)(C)CC(O)CCl
10254-57-6,CCCCN(CCCC)C(=S)SCSC(=S)N(CCCC)CCCC
26399-02-0,CCCCC(COC(=O)CCCCCCCC=CCCCCCCCC)CC
6386-38-5,CC(C)(C)C1C=C(CCC(=O)OC)C=C(C=1O)C(C)(C)C
2420-17-9,OC1C=CC(=CC=1)C1NC(=O)NC1=O
74441-05-7,CC(=O)C(N=NC1C=CC(=CC=1)C(=O)NC1C=CC(=CC=1)C(N)=O)C(=O)NC1=CC2NC(=O)NC=2C=C1
75330-75-5,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21
633-96-5,OC1C=CC2=CC=CC=C2C=1N=NC1C=CC(=CC=1)S(O)(=O)=O
901-44-0,CC(C)(C1C=CC(=CC=1)OCCO)C1C=CC(=CC=1)OCCO
3567-69-9,OC1C2C=CC=CC=2C(=CC=1N=NC1=CC=C(C2=CC=CC=C21)S(O)(=O)=O)S(O)(=O)=O
118-93-4,CC(=O)C1=CC=CC=C1O
563-80-4,CC(C)C(C)=O
2052-25-7,OC1C=CC=C2C=1C=CC(N=NC1=CC(=CC=C1O)S(O)(=O)=O)=C2O
83-42-1,CC1C(Cl)=CC=CC=1[N+]([O-])=O
354-58-5,FC(F)(F)C(Cl)(Cl)Cl
1119-86-4,CCCCCCCCC(O)CO
141-78-6,CCOC(C)=O
908145-87-9,CCOC(=O)CCC(NC(=O)C1C=CC(CCCC=O)=CC=1)C(=O)OCC
1354569-12-2,CC(=CC(=O)OCC(CCCC)CC)C(=O)OCC(CCCC)CC
22252-43-3,CC1CSC2C(N)C(=O)N2C=1C(O)=O
17636-10-1,OS(=O)(=O)CCCS
6065-82-3,CCOC(=O)C(OCC)OCC
33229-34-4,[O-][N+](=O)C1C=C(C=CC=1NCCO)N(CCO)CCO
7336-20-1,NC1=CC(=C(C=CC2=CC=C(N)C=C2S(O)(=O)=O)C=C1)S(O)(=O)=O
91-68-9,CCN(CC)C1C=C(O)C=CC=1
17661-50-6,CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC
6486-23-3,CC(=O)C(N=NC1=CC=C(Cl)C=C1[N+]([O-])=O)C(=O)NC1=CC=CC=C1Cl
110528-94-4,C[N+](C)(CC(O)C[N+](C)(C)CCO)CCO
111-77-3,COCCOCCO
123-92-2,CC(C)CCOC(C)=O
18127-01-0,CC(C)(C)C1=CC=C(CCC=O)C=C1
1696-20-4,CC(=O)N1CCOCC1
10591-84-1,CN(C1C=CC=CC=1)C(=S)SSC(=S)N(C)C1C=CC=CC=1
586-62-9,CC(C)=C1CC=C(C)CC1
57206-89-0,CC(=O)C(N=NC1C=CC(C)=CC=1[N+]([O-])=O)C(=O)NC1C=CC(Cl)=CC=1
151-21-3,CCCCCCCCCCCCOS(O)(=O)=O
16753-62-1,C[Si](C=C)(OC)OC
112-34-5,CCCCOCCOCCO
15356-60-2,CC(C)C1CCC(C)CC1O
938063-63-9,CCC(C)(C)C(=O)SCCC(=O)OC
73263-40-8,CC1C=C(N=NC2C3=CC=CC=C3C=CC=2O)C(=CC=1Cl)S(O)(=O)=O
2786-76-7,CCOC1C=CC=CC=1NC(=O)C1=CC2C=CC=CC=2C(N=NC2C=CC(=CC=2)C(N)=O)=C1O
3891-33-6,C=COCCCCOC=C
19321-40-5,CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC
92-72-8,COC1=CC(OC)=C(C=C1Cl)NC(=O)C1C=C2C=CC=CC2=CC=1O
120-61-6,COC(=O)C1C=CC(=CC=1)C(=O)OC
66108-95-0,CC(=O)N(CC(O)CO)C1C(I)=C(C(I)=C(C=1I)C(=O)NCC(O)CO)C(=O)NCC(O)CO
95-55-6,NC1C=CC=CC=1O
3687-45-4,CCCCCCCCC=CCCCCCCCC(=O)OCCCCCCCCC=CCCCCCCCC
20292-08-4,CCCCC(COC(=O)CCCCCCCCCCC)CC
6022-22-6,NC1C2=C(C(=CC=1S(O)(=O)=O)C1C=C(C(N)=C3C=1C(=O)C1C=CC=CC=1C3=O)S(O)(=O)=O)C(=O)C1C=CC=CC=1C2=O
118-48-9,O=C1OC(=O)NC2C=CC=CC1=2
110-59-8,CCCCC#N
105-58-8,CCOC(=O)OCC
60045-26-3,O=C(OCCCC1C=CC=CC=1)C1C=CC=CC=1
5976-55-6,CC(=O)OC1CCC2(C)C3CCC4C=C(C=CC=4C3CCC21C)OC
5146-66-7,CC(C)=CCCC(C)=CC#N
27375-52-6,CC(=O)NC1C=CC(=CC=1)S(=O)(=O)CCO
97-52-9,COC1=CC(=CC=C1N)[N+]([O-])=O
150-13-0,NC1=CC=C(C=C1)C(O)=O
103429-90-9,COC(C)(C)CCOC(C)=O
64896-70-4,CCCCCCCC(=O)OC1COC2C1OCC2OC(=O)CCCCCCC
25899-50-7,CCC=CC#N
143-28-2,CCCCCCCCC=CCCCCCCCCO
4314-14-1,CC1=NN(C(=O)C1N=NC1C=CC=CC=1)C1C=CC=CC=1
130-23-4,NC1C=CC(=C2C=C(C=C(O)C2=1)S(O)(=O)=O)S(O)(=O)=O
63843-89-0,CCCCC(CC1C=C(C(O)=C(C=1)C(C)(C)C)C(C)(C)C)(C(=O)OC1CC(C)(C)N(C)C(C)(C)C1)C(=O)OC1CC(C)(C)N(C)C(C)(C)C1
78182-00-0,C[N+](C)(CCO)CCCO
141-13-9,CC(C)=CCCC(C)CCCC(C)C=O
106-29-6,CC(C)=CCCC(C)=CCOC(=O)CCC
112-84-5,CCCCCCCCC=CCCCCCCCCCCCC(N)=O
544-35-4,CCCCCC=CCC=CCCCCCCCC(=O)OCC
6283-92-7,CCCCCCCCCCCCOC(=O)C(C)O
141-53-7,OC=O
128-44-9,O=C1NS(=O)(=O)C2C=CC=CC1=2
111-85-3,CCCCCCCCCl
166410-05-5,CC(C)(C)OC(=O)N1CC(=O)CC1C(=O)OC(C)(C)C
470-82-6,CC1(C)OC2(C)CCC1CC2
61320-65-8,CC1C(C#N)=C(N)SC=1C(=O)OC
112-61-8,CCCCCCCCCCCCCCCCCC(=O)OC
96-45-7,S=C1NCCN1
25321-14-6,CC1C=CC=CC=1
947753-66-4,COC1C=CC(=CC=1)C(=C(C#N)C(=O)OCC(CCCC)CC)C1C=CC=CC=1
101-14-4,NC1C=CC(CC2=CC(Cl)=C(N)C=C2)=CC=1Cl
134-71-4,CC(NC)C(O)C1C=CC=CC=1
338-83-0,FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F
56-45-1,NC(CO)C(O)=O
85-41-6,O=C1NC(=O)C2C=CC=CC1=2
25973-55-1,CC(C)(CC)C1C=C(C(O)=C(C=1)N1N=C2C=CC=CC2=N1)C(C)(C)CC
56-06-4,NC1NC(=N)CC(=O)N=1
91-30-5,NC1=CC(=C(C=C1)NC1C=CC=CC=1)S(O)(=O)=O
45294-18-6,CC(=C)C(=O)OCCCCCCCCCCCCCCCCCCCC
20349-39-7,OC1=CC(=CC2C=C(C=CC1=2)S(O)(=O)=O)S(O)(=O)=O
32582-32-4,CCCCCCCCCCCCCCCCC(CO)CCCCCCCCCCCCCC
629-40-3,N#CCCCCCCC#N
27247-96-7,CCCCC(CO[N+]([O-])=O)CC
636-30-6,NC1=CC(Cl)=C(Cl)C=C1Cl
20748-72-5,NCCO
65405-70-1,CCCCCC=CCCC=O
66422-95-5,NC1=CC(N)=C(C=C1)OCCO
5977-14-0,CC(=O)CC(N)=O
56966-52-0,NC1C=C(Cl)C=CC=1OC1C=CC(Cl)=CC=1Cl
51548-48-2,OS(=O)(=O)C1C=C2C=CC=CC2=CC=1
90-17-5,CC(=O)OC(C1C=CC=CC=1)C(Cl)(Cl)Cl
135452-42-5,CC(C)(O)C(=O)C1=CC2=C(C=C1)C(C)(C)CC2(C)C1C=CC(=CC=1)C(=O)C(C)(C)O
67801-15-4,CC(C=CC1CC=C(C)C1(C)C)C(C)=O
24650-42-8,COC(OC)(C(=O)C1C=CC=CC=1)C1C=CC=CC=1
51575-61-2,CC(C=O)=CC1OCC(C)(C)CO1
55947-46-1,C#CCS(O)(=O)=O
131427-21-9,OCC1=NN(CC2C=CC=CC=2)C2=CC=CC=C21
932742-30-8,CC1(C)CC(CC(C)(C1)CN=CC(C)(C)COC(=O)CCCCCCCCCCC)N=CC(C)(C)COC(=O)CCCCCCCCCCC
479541-17-8,CN(CCS(=O)(=O)CCOS(O)(=O)=O)C1N=C(F)N=C(NC2=CC=C3C(C=C(C(N=NC4C=C(OC)C(=CC=4N=NC4C=C(C=CC=4O)S(O)(=O)=O)OC)=C3O)S(O)(=O)=O)=C2S(O)(=O)=O)N=1
26919-50-6,CN(CCCCCC(O)=O)S(=O)(=O)C1C=CC=CC=1
627-89-4,CCCCCCCCC=CCCCCCCCC(=O)OCCC(C)C
111-29-5,OCCCCCO
25564-22-1,CCCCCC1=CCCC1=O
55066-48-3,CC(CCO)CCC1C=CC=CC=1
57-09-0,CCCCCCCCCCCCCCCC[N+](C)(C)C
2702-72-9,OC(=O)COC1C=CC(Cl)=CC=1Cl
923-02-4,CC(=C)C(=O)NCO
122-62-3,CCCCC(COC(=O)CCCCCCCCC(=O)OCC(CCCC)CC)CC
109-67-1,CCCC=C
134724-55-3,O=C1OC2=CC3=C(C4C=CC(=CC=4)OCC4CCCO4)C(=O)OC3=CC2=C1C1C=CC=CC=1
2425-85-6,CC1=CC(=C(C=C1)N=NC1C(O)=CC=C2C=CC=CC2=1)[N+]([O-])=O
75234-41-2,CC1C=C(C=CC=1N=NC1=C(O)C(=CC=C1O)N=NC1C=CC=CC=1C(O)=O)S(O)(=O)=O
123-05-7,CCCCC(CC)C=O
14073-97-3,CC(C)C1CCC(C)CC1=O
120-57-0,O=CC1C=C2OCOC2=CC=1
68921-53-9,CCCCCCCCCCCCCCCCCCOC(=O)C=CC(=O)OCCCCCCCCCCCCCCCCCC
88-19-7,CC1C=CC=CC=1S(N)(=O)=O
26658-19-5,CCCCCCCCCCCCCCCCCC(=O)OCC(OC(=O)CCCCCCCCCCCCCCCCC)C1OCC(O)C1OC(=O)CCCCCCCCCCCCCCCCC
29878-91-9,OC(=O)C1C=CC=C2C=CC=C(C2=1)C1=CC=CC2=CC=CC(=C21)C(O)=O
6938-94-9,CC(C)OC(=O)CCCCC(=O)OC(C)C
80118-06-5,CC(=C)CC(C)OC(=O)C(C)C
11140-04-8,CCCCCCCC(O)=O
7473-98-5,CC(C)(O)C(=O)C1C=CC=CC=1
58-55-9,CN1C(=O)C2NC=NC=2N(C)C1=O
107-21-1,OCCO
166410-06-6,CN(C)C=C1C(C(=O)OC(C)(C)C)N(CC1=O)C(=O)OC(C)(C)C
3468-63-1,[O-][N+](=O)C1=CC(=C(C=C1)N=NC1=C(O)C=CC2=CC=CC=C21)[N+]([O-])=O
596-03-2,OC1C=CC2=C(OC3=C(C=CC(O)=C3Br)C32OC(=O)C2=CC=CC=C32)C=1Br
25371-54-4,CCCCCCCCCCCCCCCCCCP(=O)(OC)OC
72496-88-9,CC(=O)C(N=NC1C=C(C=CC=1O)S(N)(=O)=O)C(=O)NC1C=CC=CC=1
112-25-4,CCCCCCOCCO
103-23-1,CCCCC(COC(=O)CCCCC(=O)OCC(CCCC)CC)CC
108-83-8,CC(C)CC(=O)CC(C)C
156-83-2,NC1N=C(Cl)C=C(N)N=1
5655-61-8,CC1(C)C2CC(OC(C)=O)C1(C)CC2
4531-49-1,CC(=O)C(N=NC1=CC=C(C=C1Cl)C1=CC(Cl)=C(C=C1)N=NC(C(=O)NC1=CC=CC=C1OC)C(C)=O)C(=O)NC1=CC=CC=C1OC
94-04-2,CCCCC(CC)C(=O)OC=C
2781-00-2,CC(C)(C)OOC(C)(C)C1C=CC(=CC=1)C(C)(C)OOC(C)(C)C
55258-21-4,CCCCCCCCCCCCCCCCCCOC(=O)CCC(NC(=O)CCCCCCCCCCC)C(=O)OCCCCCCCCCCCCCCCCCC
68258-72-0,CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCCCC)(CO)CO
123989-31-1,CC(C=C)C(O)C1=CC=C(Cl)C=C1
130-26-7,OC1C(I)=CC(Cl)=C2C=CC=NC2=1
26159-31-9,COC1=CC2=CC=C(C=C2C=C1)C(C)C(O)=O
68516-75-6,OC1C(N=NC2=CC=CC(Cl)=C2Cl)=C2C=CC=CC2=CC=1C(=O)NC1C=CC=C2C(=CC=CC=12)NC(=O)C1C=C2C=CC=CC2=C(N=NC2=CC=CC(Cl)=C2Cl)C=1O
35453-19-1,NC1C(I)=C(C(I)=C(C=1I)C(O)=O)C(O)=O
75-08-1,CCS
61-90-5,CC(C)CC(N)C(O)=O
13674-84-5,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl
947-42-2,O[Si](O)(C1C=CC=CC=1)C1C=CC=CC=1
17639-93-9,COC(=O)C(C)Cl
13863-31-5,CN(CCO)C1N=C(NC2C=C(C(C=CC3C=CC(=CC=3S(O)(=O)=O)NC3=NC(=NC(NC4C=CC=CC=4)=N3)N(C)CCO)=CC=2)S(O)(=O)=O)N=C(NC2C=CC=CC=2)N=1
2783-94-0,OC1C=CC2=CC(=CC=C2C=1N=NC1C=CC(=CC=1)S(O)(=O)=O)S(O)(=O)=O
68391-30-0,COC1=CC=CC=C1N=NC1=C(O)C=CC2=CC=C(C=C21)[N+](C)(C)C
15373-31-6,CC1=CCC(CC#N)C1(C)C
764667-65-4,O=C(CC(=O)CC1=CC(F)=C(F)C=C1F)N1CC2=NN=C(N2CC1)C(F)(F)F
160583-22-2,C=C(C#N)C(=O)OCCC1C=CC=CC=1
103-95-7,CC(C)C1=CC=C(CC(C)C=O)C=C1
26381-41-9,C[N+](C)(C)C1C=C2C(N=NC3C=CC(N)=CC=3)=C(O)C=CC2=CC=1
7320-37-8,CCCCCCCCCCCCCCC1CO1
131-11-3,COC(=O)C1C=CC=CC=1C(=O)OC
14320-04-8,C1=CC=CC2C3N=C4N=C(NC5=NC(=NC6NC(N=C(N=3)C=21)=C1C=CC=CC1=6)C1C=CC=CC=15)C1C=CC=CC=14
1079221-49-0,NC1C(=NN2C=CC=CC2=1)OCCO
79992-76-0,CCC(CC)C(O)=O
123989-29-7,CC(C1CC1)C(=O)C1=CC=C(Cl)C=C1
628-89-7,OCCOCCCl
23255-99-4,OC(=O)COC1=NN(CC2C=CC=CC=2)C2C=CC=CC=21
40203-73-4,COC(=O)C=C1CCCC1
16142-27-1,NC1=C[N+](=NO1)N1CCOCC1
857035-95-1,NC1C(=N)C(=O)N2CCCN21
41669-30-1,CC(C)CCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC(C)C
142-96-1,CCCCOCCCC
89-63-4,NC1C=CC(Cl)=CC=1[N+]([O-])=O
615-50-9,CC1C=C(N)C=CC=1N
85-68-7,CCCCOC(=O)C1C=CC=CC=1C(=O)OCC1C=CC=CC=1
28510-23-8,CC(C)(COC(=O)C(CCCC)CC)COC(=O)C(CCCC)CC
112-39-0,CCCCCCCCCCCCCCCC(=O)OC
106-46-7,ClC1C=CC(Cl)=CC=1
1897-52-5,N#CC1C(F)=CC=CC=1F
119-70-0,NC1=CC(=C(C=C1)NC1C=CC(N)=CC=1)S(O)(=O)=O
84229-70-9,COC1C=C(N=NC2C(=CC3C=C(C(N=NC4=CC=C(C=C4)S(=O)(=O)CCOS(O)(=O)=O)=C(N)C=3C=2O)S(O)(=O)=O)S(O)(=O)=O)C(=CC=1S(=O)(=O)CCOS(O)(=O)=O)OC
39515-51-0,O=CC1=CC(=CC=C1)OC1C=CC=CC=1
62599-49-9,CC(=C)CC1CCCCCCCCCCC1=O
100-01-6,NC1=CC=C(C=C1)[N+]([O-])=O
831-51-6,NC1=CC(=CC(=C1O)C(O)=O)[N+]([O-])=O
6041-94-7,OC1C(N=NC2=CC(Cl)=CC=C2Cl)=C2C=CC=CC2=CC=1C(=O)NC1C=CC=CC=1
616-02-4,CC1=CC(=O)OC1=O
28783-41-7,C1NCCC2SC=CC=21
123944-63-8,OCCOCCOCCCNC1C=CC(NCCCOCCOCCO)=C2C=1C(=O)C1=CC=CC=C1C2=O
112-50-5,CCOCCOCCOCCO
99-51-4,CC1=CC(=CC=C1C)[N+]([O-])=O
68134-22-5,CC(=O)C(N=NC1=CC=CC=C1C(F)(F)F)C(=O)NC1=CC2NC(=O)NC=2C=C1
548-61-8,NC1C=CC(=CC=1)C(C1C=CC(N)=CC=1)C1C=CC(N)=CC=1
108-78-1,NC1N=C(N)N=C(N)N=1
79-74-3,CC(C)(CC)C1C=C(O)C(=CC=1O)C(C)(C)CC
72361-35-4,CC(C)CCCCCCCCCCOC(=O)C1C=C(C=CC=1C(=O)OCCCCCCCCCCC(C)C)C(=O)OCCCCCCCCCCC(C)C
1742-95-6,NC1=CC=C2C3C1=CC=CC=3C(=O)NC2=O
98-95-3,[O-][N+](=O)C1C=CC=CC=1
100-21-0,OC(=O)C1C=CC(=CC=1)C(O)=O
71701-14-9,CC1=NN(C2C=C(Cl)C=CC=2)C(=O)C1N=NC1C=C(C=CC=1O)S(=O)(=O)NC
121-43-7,COB(OC)OC
99-63-8,O=C(Cl)C1C=C(C=CC=1)C(=O)Cl
16251-77-7,CC(CC=O)C1C=CC=CC=1
2840-28-0,NC1C=C(C=CC=1Cl)C(O)=O
79-07-2,NC(=O)CCl
143-07-7,CCCCCCCCCCCC(O)=O
5850-86-2,CC1C=C(C=CC=1N=NC1C2=CC=CC=C2C=CC=1O)S(O)(=O)=O
13752-51-7,S=C(SN1CCOCC1)N1CCOCC1
52605-52-4,ClC1C=C(C=CC=1)N1CCN(CCCCl)CC1
65113-95-3,CC(=O)C(C)=CCC1CC=C(C)C1(C)C
141-17-3,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC
27344-06-5,NC(=O)CCN(CCO)C1N=C(NC2=CC(=C(C=C2)C=CC2=CC=C(C=C2S(O)(=O)=O)NC2N=C(NC3C=CC=CC=3)N=C(N=2)N(CCO)CCC(N)=O)S(O)(=O)=O)N=C(NC2C=CC=CC=2)N=1
80-54-6,CC(CC1=CC=C(C=C1)C(C)(C)C)C=O
123-30-8,NC1=CC=C(O)C=C1
133-14-2,O=C(OOC(=O)C1C=CC(Cl)=CC=1Cl)C1C=CC(Cl)=CC=1Cl
1472633-72-9,OCC(CO)OB(OC(CO)CO)OC(CO)CO
92-69-3,OC1C=CC(=CC=1)C1C=CC=CC=1
131860-97-4,COC(=O)C(=COC)C1=CC=CC=C1OC1=CC(Cl)=NC=N1
93803-89-5,CC(C)CCCCCC(=O)OCC(COC(=O)CCCCCC(C)C)(COC(=O)CCCCCC(C)C)COC(=O)CCCCCC(C)C
2186-92-7,COC1C=CC(=CC=1)C(OC)OC
2687-94-7,CCCCCCCCN1CCCC1=O
108-03-2,CCC[N+]([O-])=O
29806-73-3,CCCCC(COC(=O)CCCCCCCCCCCCCCC)CC
976-56-7,CC(C)(C)C1=CC(CP(=O)(OCC)OCC)=CC(=C1O)C(C)(C)C
88-75-5,[O-][N+](=O)C1C=CC=CC=1O
7695-91-2,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(O1)C(C)=C(C)C(OC(C)=O)=C2C
2495-27-4,CC(=C)C(=O)OCCCCCCCCCCCCCCCC
439685-79-7,CC(O)CC1OCC(O)C(O)C1O
42872-30-0,CC(C#N)C1=CC(=CC=C1)C(=O)C1C=CC=CC=1
90-02-8,OC1=CC=CC=C1C=O
345-92-6,O=C(C1C=CC(F)=CC=1)C1C=CC(F)=CC=1
3332-27-2,CCCCCCCCCCCCCC[N+](C)(C)[O-]
693-21-0,[O-][N+](=O)OCCOCCO[N+]([O-])=O
110-42-9,CCCCCCCCCC(=O)OC
17689-77-9,CC[Si](OC(C)=O)(OC(C)=O)OC(C)=O
6117-80-2,OCC=CCO
14154-42-8,C1=CC=CC2C3NC(N=C4N=C(N=C5NC(N=C6N=C(N=3)C3C=CC=CC=36)C3=CC=CC=C35)C3C=CC=CC=34)C=21
24748-23-0,CC1(CC)OOC(C)(CC)OOC(C)(CC)OO1
154607-01-9,N#CC1C=CC(Br)=CC=1Cl
34335-10-9,OP(O)(=O)C1C=CC=CC=1
22393-85-7,CCCCCCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCC
123-28-4,CCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCC
778-94-9,N#CC1C=CC(=CC=1[N+]([O-])=O)C(F)(F)F
3576-88-3,N=C1NC(=N)N=C(N1)NC1NC(=N)NC(=N)N=1
52603-48-2,CC1=C(C#N)SC(N)=C1C#N
5064-31-3,OC(=O)CN(CC(O)=O)CC(O)=O
157577-99-6,NC1=CC(N)=C(C=C1)N=NC1C=CC(=CC=1)S(=O)(=O)NC1C=CC(=CC=1)N=NC1C(=CC2=CC(=C(N=NC3C=CC=CC=3)C(O)=C2C=1N)S(O)(=O)=O)S(O)(=O)=O
80-62-6,CC(=C)C(=O)OC
112-76-5,CCCCCCCCCCCCCCCCCC(=O)Cl
3234-28-4,CCCCCCCCCCCCC1CO1
4394-85-8,O=CN1CCOCC1
54889-63-3,CCOCC1CCC(COCC)CC1
68921-52-8,CCCCCCCCCCCCCCCCOC(=O)C=CC(=O)OCCCCCCCCCCCCCCCC
68391-32-2,C[N+](C)(C)C1=CC2C(N=NC3C=C(C(N)=CC=3)[N+]([O-])=O)=C(O)C=CC=2C=C1
3039-83-6,C=CS(O)(=O)=O
53207-58-2,CSC1C=CC(=CC=1)C(=O)C(C)C
14338-82-0,CCCCOC(=O)CSCSCC(=O)OCCCC
5131-66-8,CCCCOCC(C)O
24199-46-0,CCC(C)=CCCC(C)=O
110-54-3,CCCCCC
875-74-1,NC(C(O)=O)C1C=CC=CC=1
73612-34-7,CC1C=C(C(=CC=1Cl)N=NC1C2=CC=CC=C2C=CC=1O)S(O)(=O)=O
4711-68-6,CCOC1C=CC(=CC=1)NC(=O)C1C=C2C=CC=CC2=CC=1O
89-87-2,CC1=CC(C)=C(C=C1)[N+]([O-])=O
4219-49-2,CCCCCCCCCCCCCCCC(=O)OCCO
110-65-6,OCC#CCO
461-58-5,NC(=N)NC#N
62125-22-8,CC(C)CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCC(C)C
5459-58-5,CCCCOC(=O)CC#N
147-85-3,OC(=O)C1CCCN1
79-50-5,CC1(C)COC(=O)C1O
111-11-5,CCCCCCCC(=O)OC
32724-62-2,CC1=CC(CC)=C(NC2C=CC(NC3C(CC)=CC(C)=CC=3CC)=C3C=2C(=O)C2C=CC=CC=2C3=O)C(CC)=C1
2243-62-1,NC1C=CC=C2C=1C=CC=C2N
15022-08-9,C=CCOC(=O)OCC=C
129-17-9,CCN(CC)C1C=CC(=CC=1)C(C1C=CC(=CC=1S(O)(=O)=O)S(O)(=O)=O)=C1C=CC(C=C1)=[N+](CC)CC
3734-67-6,CC(=O)NC1=CC(=CC2=CC(=C(N=NC3C=CC=CC=3)C(O)=C12)S(O)(=O)=O)S(O)(=O)=O
68123-13-7,C[N+](C)(C)C1=CC(=CC=C1)NC1C=C(N)C2C(=O)C(Br)=CC(=N)C=2C=1O
111-69-3,N#CCCCCC#N
67763-18-2,CC(C)CCCCCCCCCCCCCCCOC(=O)C(O)CC(=O)OCCCCCCCCCCCCCCCC(C)C
94200-74-5,CCCCC(COS(O)(=O)=O)CCCCCC
73507-17-2,OC(=O)C1C=CC=CC=1N=NC1C(=CC2C=C(C=CC=2C=1O)NC1N=C(NC2C=C(C=CC=2)S(O)(=O)=O)N=C(Cl)N=1)S(O)(=O)=O
81-39-0,CC1C=CC(=CC=1)NC1=CC=C2C3=C1C(=O)C1C=CC=CC=1C3=CC(=O)N2C
1117-31-3,CC(=O)OC(C)CCOC(C)=O
23552-74-1,CC1C(=C(C)C=C(C)C=1NC1C=CC(NC2C(C)=C(C(C)=CC=2C)S(=O)(=O)NC2CCCCC2)=C2C=1C(=O)C1C=CC=CC=1C2=O)S(=O)(=O)NC1CCCCC1
52846-56-7,CC(=O)C(N=NC1C=CC(=CC=1)[N+]([O-])=O)C(=O)NC1=CC2NC(=O)NC=2C=C1
13463-40-6,[C-]#[O+]
65-45-2,NC(=O)C1=CC=CC=C1O
92-84-2,C1=CC=CC2NC3=CC=CC=C3SC=21
77-94-1,CCCCOC(=O)C(O)(CC(=O)OCCCC)CC(=O)OCCCC
36078-10-1,CCCCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCC
