CASRN,SMILES
85650-96-0,"[H+].[Cu++].CCCCCCCC\C=C\CCCCCCCCN.[O-]S(*)(=O)=O.[N-]1C2=NC3=NC(=NC4=C5C=CC=CC5=C([N-]4)N=C4N=C(N=C1C1=CC=CC=C21)C1=CC=CC=C41)C1=CC=CC=C31 |c:29,31,33,36,49,57,65,t:25,42,47,51,55,59,63,67,lp:20:1,21:3,24:2,25:2,26:2,28:1,30:1,32:1,41:2,42:1,44:1,46:1,m:23:62.61|"
83803-79-6,CC([O-])=O.CN(C)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](C)C)C1=C2C=CC=CC2=C(NC2=CC=CC=C2)C=C1
3486-35-9,[Zn++].[O-]C([O-])=O
65122-08-9,CC([O-])=O.CN1C2=CC=CC=C2C(C)(C)C1=CC=CC1=[N+](C)C2=C(C=CC=C2)C1(C)C
1229-55-6,COC1=C(C=CC=C1)N=NC1=C2C=CC=CC2=CC=C1O
17091-31-5,Br[Mg]N1CCCCCC1=O
39108-47-9,CCCCN1C(O)=CC(C)=C(C#N)C1=O
103-76-4,OCCN1CCNCC1
94088-77-4,F[B-](F)(F)F.CN(C)[P+](CC1=CC=CC=C1)(N(C)C)N(C)C
79-14-1,OCC(O)=O
3069-29-2,CO[Si](C)(CCCNCCN)OC
111-17-1,OC(=O)CCSCCC(O)=O
4337-75-1,[Na+].CCCCCCCCCCCC(=O)N(C)CCS([O-])(=O)=O
141-82-2,OC(=O)CC(O)=O
56138-10-4,C\C(CO)=C/C1=CC=C(C)C=C1
352232-17-8,ClCCC1=C2SC3=CC=CC=C3N=C(N3CCNCC3)C2=CC=C1
549-56-4,O.O.O.O.O.O.O.OS(O)(=O)=O.OS(O)(=O)=O.[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12
1572-55-0,NCCCCC(CN)CCCN
840-65-3,COC(=O)C1=CC2=C(C=C1)C=C(C=C2)C(=O)OC
25830-77-7,O=C1N([C@H]2CCC(=O)OC2=O)C(=O)C2=CC=CC=C12
3375-31-3,[Pd++].CC([O-])=O.CC([O-])=O
55566-30-8,[O-]S([O-])(=O)=O.OC[P+](CO)(CO)CO.OC[P+](CO)(CO)CO
143-07-7,CCCCCCCCCCCC(O)=O
112-70-9,CCCCCCCCCCCCCO
2605-79-0,CCCCCCCCCC[N+](C)(C)[O-]
24801-88-5,CCO[Si](CCCN=C=O)(OCC)OCC
13752-51-7,S=C(SN1CCOCC1)N1CCOCC1
35836-72-7,CC(=O)OCCC1=CC[C@H]2C[C@@H]1C2(C)C
98-94-2,CN(C)C1CCCCC1
147127-20-6,C[C@H](CN1C=NC2=C1N=CN=C2N)OCP(O)(O)=O
111-87-5,CCCCCCCCO
93-69-6,CC1=C(NC(=N)NC(N)=N)C=CC=C1
300-92-5,CCCCCCCCCCCCCCCCCC(=O)O[Al](O)OC(=O)CCCCCCCCCCCCCCCCC
79-72-1,CC1=C(C=C(N)C=C1)S(=O)(=O)NC1=CC=CC=C1
27344-06-5,[Na+].[Na+].NC(=O)CCN(CCO)C1=NC(NC2=CC(=C(C=CC3=C(C=C(NC4=NC(NC5=CC=CC=C5)=NC(=N4)N(CCO)CCC(N)=O)C=C3)S([O-])(=O)=O)C=C2)S([O-])(=O)=O)=NC(NC2=CC=CC=C2)=N1
93-61-8,CN(C=O)C1=CC=CC=C1
139-13-9,OC(=O)CN(CC(O)=O)CC(O)=O
687-47-8,CCOC(=O)[C@H](C)O
119-80-2,OC(=O)C1=C(SSC2=C(C=CC=C2)C(O)=O)C=CC=C1
15546-11-9,CCCC[Sn](CCCC)(OC(=O)\C=C/C(=O)OC)OC(=O)\C=C/C(=O)OC
915416-45-4,NC1=CC=CC=C1C1=CC(F)=C(F)C(F)=C1
6168-72-5,CC(N)CO
1072-68-0,CN1C=C(C)C=N1
39066-18-7,OC1=C(Cl)C=C(C=C1)C(=O)CCl
105-39-5,CCOC(=O)CCl
35265-04-4,CCC(C)NCCO
26471-62-5,"C*.O=C=NC1=CC(=CC=C1)N=C=O |c:6,8,t:4,lp:2:2,4:1,11:1,13:2,m:1:9.8.6|"
3041-16-5,O=C1COCCO1
623-03-0,ClC1=CC=C(C=C1)C#N
87848-95-1,CC1=CC=CC=C1C(=O)C1=NC(Br)=CC=C1
16919-73-6,[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[K+].[K+].[Pd+4]
106-95-6,BrCC=C
26848-40-8,OC1=C(C=C2C=CC=CC2=C1)C(=O)NC1=CC=C2NC(=O)NC2=C1
58190-62-8,CCC\C(C)=N\O[Si](O\N=C(/C)CCC)(O\N=C(/C)CCC)C=C
112-69-6,CCCCCCCCCCCCCCCCN(C)C
14643-87-9,[Zn++].[O-]C(=O)C=C.[O-]C(=O)C=C
1739-83-9,CN1C(C)=NC(C)=C1C
10584-98-2,CCCCC(CC)COC(=O)CS[Sn](CCCC)(CCCC)SCC(=O)OCC(CC)CCCC
7237-83-4,O=C(OCC1CO1)C1=CC=C(C(=O)OCC2CO2)C(=C1)C(=O)OCC1CO1
756-80-9,COP(S)(=S)OC
72-48-0,OC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1O
192725-50-1,CC(C)[C@H](N1CCCNC1=O)C(O)=O
110-77-0,CCSCCO
13977-65-6,[K+].[H]P(O)([O-])=O
99-76-3,COC(=O)C1=CC=C(O)C=C1
555-31-7,[Al+3].CC(C)[O-].CC(C)[O-].CC(C)[O-]
60435-70-3,CCCCCC(C)CO
23243-68-7,OC(=O)COCCOCC(O)=O
3453-33-6,COC1=CC2=CC=C(C=O)C=C2C=C1
2393-23-9,COC1=CC=C(CN)C=C1
109-55-7,CN(C)CCCN
28861-00-9,COC1=C(OC)C=C(C[C@](C)(NC(N)=O)C(O)=O)C=C1
14078-41-2,COC1=CC(=C(O)C(=C1)C(C)(C)C)C1=C(O)C(=CC(OC)=C1)C(C)(C)C
97-78-9,CCCCCCCCCCCC(=O)N(C)CC(O)=O
2530-83-8,CO[Si](CCCOCC1CO1)(OC)OC
13826-35-2,OCC1=CC=CC(OC2=CC=CC=C2)=C1
1160806-44-9,CCOC(=O)C(C)C(Br)CBr
164578-14-7,CCN(CC)CCCNC(=O)C1=CC=C(C=C1)N=NC(C(C)=O)C(=O)NC1=CC=C2NC(=O)NC2=C1
105194-34-1,ClC1=CC=C(C=C1)C1=C2C(=O)NC(=C2C(=O)N1)C1=CC=C(C=C1)C1=CC=CC=C1
16919-31-6,N.N.F.F.[F-].[F-].[F-].[F-].[Zr+4]
118-10-5,[H][C@@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@@H](O)C1=CC=NC2=C1C=CC=C2
174072-89-0,CCOC(=O)C1=C(N)SC(=C1C)C1=CC=C(C=C1)[N+]([O-])=O
16949-65-8,[Mg++].F[Si--](F)(F)(F)(F)F
626-43-7,NC1=CC(Cl)=CC(Cl)=C1
57-15-8,CC(C)(O)C(Cl)(Cl)Cl
56-84-8,N[C@@H](CC(O)=O)C(O)=O
821-55-6,CCCCCCCC(C)=O
2224-15-9,C(COCC1CO1)OCC1CO1
2687-94-7,CCCCCCCCN1CCCC1=O
1361000-03-4,OS(O)(=O)=O.CCCCCCN1N=CC(N)=C1N.CCCCCCN1N=CC(N)=C1N
17345-61-8,OC1=C(O)C=C(C=C1)C#N
51503-61-8,[NH4+].[NH4+].O.OP([O-])[O-]
14409-72-4,CCCCCCCCCC1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1
26027-38-3,"CCCCCCCCCC1=CC=C(OCCO)C=C1 |c:17,t:9,11,lp:13:2,16:2,Sg:n:15,14,13::ht|"
1087-21-4,C=CCOC(=O)C1=CC(=CC=C1)C(=O)OCC=C
6994-25-8,CCOC(=O)C1=CNNC1=N
14024-18-1,[Fe+3].CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O
107-87-9,CCCC(C)=O
97928-19-3,OC(=O)\C=C\C(O)=O.CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN1CCC(O)CC1
98-85-1,CC(O)C1=CC=CC=C1
75-26-3,CC(C)Br
2408-20-0,CCC(=O)OCC=C
14433-76-2,CCCCCCCCCC(=O)N(C)C
120-00-3,CCOC1=CC(NC(=O)C2=CC=CC=C2)=C(OCC)C=C1N
57357-85-4,[H][C@@]12C[C@@]([H])([C@H](C)[C@@]([H])(CN)C1)C2(C)C
28553-12-0,"C*.C*.CCCCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCCC |c:15,17,t:13,lp:12:2,14:2,22:2,23:2,m:1:24.25.26.27.28.29.30,3:5.6.7.8.9.10.11|"
646505-36-4,"CCC(COCCCOC(=O)\C=C(\C)NCCCN(C)C)(COCCCOC(=O)\C=C(\C)NCCCN(C)C)OCCCOC(=O)\C=C(\C)NCCCCN(C)C |lp:4:2,8:2,10:2,14:1,18:1,22:2,26:2,28:2,32:1,36:1,39:2,43:2,45:2,49:1,54:1,Sg:n:25,24,23,22::ht,Sg:n:39,40,41,42::ht,Sg:n:7,6,5,4::ht|"
52299-25-9,OP(=O)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
68584-22-5,"CCCCCCCCCC*.OS(=O)(=O)C1=CC=CC=C1 |c:16,18,t:14,lp:11:2,13:2,14:2,m:10:18.19.20,LN:5:1.7|"
108-77-0,ClC1=NC(Cl)=NC(Cl)=N1
75-78-5,C[Si](C)(Cl)Cl
872-85-5,O=CC1=CC=NC=C1
63187-91-7,CC(C)C1CCC(C)CC11OCC(CO)O1
108-89-4,CC1=CC=NC=C1
3495-36-1,[Cs+].[O-]C=O
1708-29-8,C1OCC=C1
139-89-9,[Na+].[Na+].[Na+].OCCN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
16919-58-7,[NH4+].[NH4+].Cl[Pt--](Cl)(Cl)(Cl)(Cl)Cl
51357-74-5,NC1=C2C(O)=C(N=NC3=CC=C(NC4=NC(NC5=CC=CC(=C5)S(O)(=O)=O)=NC(Cl)=N4)C=C3S(O)(=O)=O)C(=CC2=CC(=C1N=NC1=CC=C(NC2=NC(Cl)=NC(NC3=CC(=CC=C3)S(O)(=O)=O)=N2)C=C1S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O
105-08-8,OCC1CCC(CO)CC1
9004-78-8,"OCCOC1=CC=CC=C1 |c:6,8,t:4,lp:0:2,3:2,Sg:n:1,2,3::ht|"
249561-98-6,F[P-](F)(F)(F)(F)F.CN(C)C=C(Cl)C=[N+](C)C
304435-84-5,CCOC(=O)C1=CC(=CC=C1OCC)S(=O)(=O)N1CCN(C)CC1
7447-41-8,[Li+].[Cl-]
324763-51-1,CC(C)(CN)C(N)=O
6712-98-7,CC(O)CN(CCO)CCO
136465-81-1,[H][C@@]12CCCC[C@@]1([H])C[C@]([H])([NH2+]C2)C(O)=NC(C)(C)C
149-44-0,[Na+].OCS([O-])=O
345-92-6,FC1=CC=C(C=C1)C(=O)C1=CC=C(F)C=C1
16111-62-9,CCCCC(CC)COC(=O)OOC(=O)OCC(CC)CCCC
5394-63-8,CC1=CC(=O)OC(C)(C)O1
3332-27-2,CCCCCCCCCCCCCC[N+](C)(C)[O-]
2778-42-9,CC(C)(N=C=O)C1=CC(=CC=C1)C(C)(C)N=C=O
39992-90-0,CN(C)C(=O)NCC1(C)CC(CC(C)(C)C1)NC(=O)N(C)C
51997-51-4,C(OC1=CC=CC2=C1C1=C(N2)C=CC=C1)C1CO1
140-90-9,[Na+].CCOC([S-])=S
17689-77-9,CC[Si](OC(C)=O)(OC(C)=O)OC(C)=O
3179-63-3,CN(C)CCCO
7019-19-4,CCCCCCC(=O)CO
71-91-0,[Br-].CC[N+](CC)(CC)CC
1302-42-7,[Na+].O=[Al-]=O
16066-35-6,CC(C)C1=CC=C(C=C1)S(O)(=O)=O
2044-56-6,[Li+].CCCCCCCCCCCCOS([O-])(=O)=O
57-13-6,NC(N)=O
111-49-9,C1CCCNCC1
87855-59-2,CCN(C(C)=O)[Si](C)(C=C)N(CC)C(C)=O
329-01-1,FC(F)(F)C1=CC(=CC=C1)N=C=O
7664-38-2,OP(O)(O)=O
16529-56-9,CC(C=C)C#N
85392-65-0,[NH4+].[NH4+].[NH4+].[NH4+].Cl[Ru--](Cl)(Cl)(Cl)(Cl)O[Ru--](Cl)(Cl)(Cl)(Cl)Cl
90194-39-1,"OCCNCCO.CC*.OS(=O)(=O)C1=CC=CC=C1 |c:14,16,t:12,lp:0:2,3:1,6:2,10:2,12:2,13:2,m:9:17.18.19,Sg:n:8:9-12:ht|"
1079-66-9,ClP(C1=CC=CC=C1)C1=CC=CC=C1
12012-35-0,[Cr]#C[Cr]C#[Cr]
16924-00-8,[K+].[K+].F[Ta--](F)(F)(F)(F)(F)F
141-75-3,CCCC(Cl)=O
90-40-4,NC1=CC2=C(O)C=C(C=C2C=C1S(O)(=O)=O)S(O)(=O)=O
111-45-5,OCCOCC=C
15733-22-9,[Na+].CC1=C(Cl)C=CC([O-])=C1
16066-38-9,CCCOC(=O)OOC(=O)OCCC
80-48-8,COS(=O)(=O)C1=CC=C(C)C=C1
5575-48-4,CCCCCCCCCC[Si](OC)(OC)OC
78-67-1,CC(C)(N=NC(C)(C)C#N)C#N
90076-65-6,[Li+].FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
14154-42-8,[Al+3].[Cl-].[N-]1C2\N=C3/N=C(/N=C4\[N-]C(\N=C5/N=C(/N=C1/C1=C2C=CC=C1)C1=CC=CC=C51)C1=C4C=CC=C1)C1=CC=CC=C31
78-38-6,CCOP(=O)(CC)OCC
98-33-9,CC1=C(N)C=CC(=C1)S(O)(=O)=O
121627-17-6,COC1=CC(=C(OP2OC3=CC=CC=C3C3=CC=CC=C3O2)C(=C1)C(C)(C)C)C1=C(OP2OC3=CC=CC=C3C3=CC=CC=C3O2)C(=CC(OC)=C1)C(C)(C)C
120-80-9,OC1=C(O)C=CC=C1
917-70-4,[La+3].CC([O-])=O.CC([O-])=O.CC([O-])=O
7789-24-4,[Li]F
1429-50-1,OP(O)(=O)CN(CCN(CP(O)(O)=O)CP(O)(O)=O)CP(O)(O)=O
94-96-2,CCCC(O)C(CC)CO
577-11-7,[Na+].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S([O-])(=O)=O
4736-60-1,[I-].CC[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
3033-77-0,[Cl-].C[N+](C)(C)CC1CO1
15667-63-7,CC(=O)OC(C=C)C#N
118-55-8,OC1=C(C=CC=C1)C(=O)OC1=CC=CC=C1
70714-66-8,[NH4+].OP(O)(=O)CN(CCN(CP(O)(O)=O)CP(O)(O)=O)CCN(CP(O)(O)=O)CP(O)([O-])=O
79234-33-6,CC(O)=O.NC1=CC=C(\N=N\C2=CC=CC=C2)C(N)=C1
34335-10-9,[Zn++].[O-]P([O-])(=O)C1=CC=CC=C1
71598-17-9,CC([O-])=O.CN(C)C1=CC=C(C=CC2=[N+](C)C3=CC=CC=C3C2(C)C)C=C1
10127-27-2,[OH-].[Na+].[Cr+3].CC1=NN(C(=O)[C-]1N=NC1=CC(=CC(=C1[O-])S([O-])(=O)=O)[N+]([O-])=O)C1=CC=CC=C1
83708-14-9,CCCCCCCCCCCCCCCCCCCCC=C1OC(=O)C1CCCCCCCCCCCCCCCCCCCC
127-39-9,[Na+].CC(C)COC(=O)CC(C(=O)OCC(C)C)S([O-])(=O)=O
354-38-1,NC(=O)C(F)(F)F
34206-40-1,CCC(C)=NO[Si](ON=C(C)CC)(ON=C(C)CC)ON=C(C)CC
13952-84-6,CCC(C)N
119-65-3,C1=CC2=C(C=C1)C=NC=C2
68390-97-6,"CCCCCCCCCCCCCCCCN(C)C |lp:16:1,LN:15:1.3|"
6303-21-5,[H]P([H])(O)=O
830-03-5,CC(=O)OC1=CC=C(C=C1)[N+]([O-])=O
151-56-4,C1CN1
10043-52-4,[Cl-].[Cl-].[Ca++]
41272-40-6,CC([O-])=O.CN(C)C1=CC=C(C=C1)C(C1=CC=CC=C1)=C1C=CC(C=C1)=[N+](C)C
3118-97-6,CC1=CC=C(N=NC2=C(O)C=CC3=CC=CC=C23)C(C)=C1
5324-84-5,[Na+].CCCCCCCCS([O-])(=O)=O
39211-00-2,[Cs+].F[Al-](F)(F)F
106705-37-7,[Sr++].CC(C)(C)CCCCCC([O-])=O.CC(C)(C)CCCCCC([O-])=O
115-27-5,ClC1=C(Cl)C2(Cl)C3C(C(=O)OC3=O)C1(Cl)C2(Cl)Cl
2416-94-6,CC1=CC=C(C)C(O)=C1C
128-09-6,ClN1C(=O)CCC1=O
593-81-7,Cl.CN(C)C
93-62-9,OCCN(CC(O)=O)CC(O)=O
1189052-95-6,[Na+].OP([O-])(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
64611-73-0,[Na+].[Cr+3].[O-]C1=CC=C2C=CC=CC2=C1N=NC1=CC=C(C=C1[O-])[N+]([O-])=O.[O-]C1=CC=C2C=CC=CC2=C1N=NC1=CC=C(C=C1[O-])[N+]([O-])=O
68890-66-4,NCCCO.CC(CC1=CC(C)=CC(=O)N1O)CC(C)(C)C
18824-74-3,[K+].[K+].[O-]C(=O)C1=C(Br)C(Br)=C(Br)C(Br)=C1C([O-])=O
130-95-0,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12
74091-64-8,[O-]C#N.[O-]C#N.[H]C12CCC([H])(C1)C=C2
298-12-4,OC(=O)C=O
6484-52-2,[NH4+].[O-][N+]([O-])=O
112110-16-4,COC(=O)C1=C(N=CC(C)=C1)C(=O)OC
78-93-3,CCC(C)=O
63817-45-8,[Cl-].CC[N+]1=C(C2=C3C1=CC=CC3=CC=C2)C1=CC2=C(C=C1)N(CCO)C(C)(C)CC2C
13767-32-3,[O--].[O--].[O--].[O--].[Zn++].[Mo+6]
33329-35-0,CN(C)CCCN(CCCN(C)C)CCCN(C)C
105-05-5,CCC1=CC=C(CC)C=C1
142-03-0,CC(=O)O[Al](O)OC(C)=O
751-83-7,[O-]S([O-])(=O)=O.CC(=CC[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)C=CC1=C(C)CCCC1(C)C.CC(=CC[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)C=CC1=C(C)CCCC1(C)C
27624-67-5,NC1=CC(N)=C(C=C1S(O)(=O)=O)N=NC1=CC=C(C=C1)S(=O)(=O)CCOS(O)(=O)=O
5089-72-5,CCO[Si](CCCNCCN)(OCC)OCC
3349-36-8,CCCCO[Sn](CCCC)(CCCC)OCCCC
996-35-0,CC(C)N(C)C
504-02-9,O=C1CCCC(=O)C1
5064-31-3,[Na+].[Na+].[Na+].[O-]C(=O)CN(CC([O-])=O)CC([O-])=O
618-03-1,CC1=CC=C(C=C1N)S(O)(=O)=O
6915-15-7,OC(CC(O)=O)C(O)=O
506-59-2,Cl.CNC
74-97-5,ClCBr
12767-90-7,[B+3].[B+3].[B+3].[B+3].[B+3].[B+3].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O-][Zn+].[O-][Zn+]
167004-78-6,CCCCOP(C)(=O)CCC(OC(C)=O)C#N
54884-93-4,CSCCC(O)SC
1730-48-9,COC1=CC=C2CCCCC2=C1
6770-38-3,COCC1=CC=C(COC)C=C1
80-62-6,COC(=O)C(C)=C
623-40-5,CCCC(C)=NO
5332-73-0,COCCCN
583-39-1,S=C1NC2=CC=CC=C2N1
2687-96-9,CCCCCCCCCCCCN1CCCC1=O
6428-31-5,[Na+].[Na+].NC1=CC(N)=C(C=C1)N=NC1=CC=C(C=C1)N=NC1=C(C=C2C=C(C(N=NC3=CC=C(C=C3)N=NC3=C(N)C=C(N)C=C3)=C(O)C2=C1N)S([O-])(=O)=O)S([O-])(=O)=O
676-83-5,CP(Cl)Cl
13718-59-7,[Ba++].[O-][Se]([O-])=O
826-36-8,CC1(C)CC(=O)CC(C)(C)N1
38970-76-2,[Li+].[Li+].[O-]C(=O)C1=C([O-])C=CC=C1
95962-14-4,CC(CC1CCCC1=O)C1CCC(C)=CC1
7647-15-6,[Na+].[Br-]
4605-14-5,NCCCNCCCNCCCN
33494-81-4,CC(C)(C)OP(O)(=O)OC(C)(C)C
65962-45-0,CC1CC(CC2CC(C)C(N)C(C)C2)CC(C)C1N
4259-15-8,[Zn++].CCCCC(CC)COP([S-])(=S)OCC(CC)CCCC.CCCCC(CC)COP([S-])(=S)OCC(CC)CCCC
120100-05-2,CS(=O)(=O)C1=CC=C(C(O)=O)C(Cl)=C1CBr
14044-65-6,[BH3-][O+]1CCCC1
72927-99-2,[Na+].[Na+].[Na+].CC1=C(NC2=NC(Cl)=NC(NC3=CC=CC(=C3)S([O-])(=O)=O)=N2)C(C)=C(C(C)=C1NC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C(N)C(=C1)S([O-])(=O)=O)S([O-])(=O)=O
107-29-9,CC=NO
7783-84-8,[Fe+3].[O-]P=O.[O-]P=O.[O-]P=O
83877-91-2,[Ti+4].CC(C)C[O-].CC(C)C[O-].CCOC(=O)[CH-]C(C)=O.CCOC(=O)[CH-]C(C)=O
138401-24-8,CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C#N
741248-63-5,CC(C)(C)C1=NN(C(N)=C1N=NC1=NN=C(SCCSC2=NN=C(S2)N=NC2=C(N)N(N=C2C(C)(C)C)C2=CC(=CC(=C2)C(O)=O)C(O)=O)S1)C1=CC(=CC(=C1)C(O)=O)C(O)=O
420-16-6,CC#N.FB(F)F
19035-79-1,[K+].CCCCCCCCCCCCCCCCOP(O)([O-])=O
526-75-0,CC1=C(C)C(O)=CC=C1
17462-58-7,CCC(C)OC(Cl)=O
7085-85-0,CCOC(=O)C(=C)C#N
7681-82-5,[Na+].[I-]
7785-87-7,[Mn++].[O-]S([O-])(=O)=O
989-38-8,[Cl-].CCNC1=CC2=[O+]C3=C(C=C(C)C(NCC)=C3)C(=C2C=C1C)C1=C(C=CC=C1)C(=O)OCC
15454-74-7,[Cu++].OC(=O)C1CCC(O)=N1.[O-]C(=O)C1CCC([O-])=N1
27538-10-9,CCC1OC(C)=C(O)C1=O
87-60-5,CC1=C(N)C=CC=C1Cl
544-31-0,CCCCCCCCCCCCCCCC(=O)NCCO
29721-79-7,CCCC(O)OC(=O)C(C)=C
15520-10-2,CC(CN)CCCN
6607-34-7,O=C1CCCCC(=O)OCCOCCO1
59709-10-3,CC([O-])=O.CCN(CC[N+]1=CC=CC=C1)C1=CC=C(C=C1)N=NC1=CC=C(C=C1Cl)[N+]([O-])=O
42558-54-3,COC(=O)CC(=O)C(C)C
36451-09-9,ClS(=O)(=O)C1=CC(=[N]#N)C(=O)C2=C1C=CC=C2
96-93-5,NC1=C(O)C(=CC(=C1)S(O)(=O)=O)[N+]([O-])=O
111-75-1,CCCCNCCO
17372-87-1,[Na+].[Na+].[O-]C1=C(Br)C2=C(C=C1Br)C1(OC(=O)C3=C1C=CC=C3)C1=CC(Br)=C([O-])C(Br)=C1O2
156-43-4,CCOC1=CC=C(N)C=C1
759-94-4,CCCN(CCC)C(=O)SCC
1327197-44-3,[Na+].[Na+].[Na+].[Na+].[Na+].OC1=C(N=NC2=CC=C(C=C2S([O-])(=O)=O)N=NC2=CC=C(C=C2)S([O-])(=O)=O)C(=CC2=C1C=CC(NC1=NC(=NC(Cl)=N1)N(CCS(=O)(=O)CCOS([O-])(=O)=O)C1=CC=CC=C1)=C2S([O-])(=O)=O)S([O-])(=O)=O
5131-66-8,CCCCOCC(C)O
5994-61-6,OC(=O)CN(CC(O)=O)CP(O)(O)=O
120-20-7,COC1=C(OC)C=C(CCN)C=C1
302-17-0,OC(O)C(Cl)(Cl)Cl
78-96-6,CC(O)CN
108-59-8,COC(=O)CC(=O)OC
1660-95-3,CC(C)OP(=O)(CP(=O)(OC(C)C)OC(C)C)OC(C)C
10034-81-8,[Mg++].[O-][Cl](=O)(=O)=O.[O-][Cl](=O)(=O)=O
107-11-9,NCC=C
28770-01-6,CC(C)C1OCCN1CCO
68092-46-6,[Zn++].CC1=CC=CC(=C1)C([O-])=O.CC1=CC=CC(=C1)C([O-])=O
64-04-0,NCCC1=CC=CC=C1
553-54-8,[Li+].[O-]C(=O)C1=CC=CC=C1
7790-69-4,[Li+].[O-][N+]([O-])=O
90-15-3,OC1=CC=CC2=CC=CC=C12
2530-86-1,CO[Si](CCCN(C)C)(OC)OC
299-42-3,CN[C@@H](C)[C@H](O)C1=CC=CC=C1
34451-19-9,CCCCOC(=O)[C@H](C)O
98283-67-1,CCCCCCCCCCCOC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
20566-41-0,CC1(O)CC(C)(O)OO1
6471-78-9,COC1=C(N)C=C(C)C(=C1)S(O)(=O)=O
79-39-0,CC(=C)C(N)=O
75-21-8,C1CO1
16919-27-0,[K+].[K+].F[Ti--](F)(F)(F)(F)F
1147459-12-8,"CCCCCCCCCCCC(=O)NCCCN(C)C |lp:12:2,13:1,17:1,Sg:n:7,6:1-4:ht|"
286930-02-7,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(OC(=O)C(C)C)C=CC(CO)=C1)C(C)C
6635-20-7,COC1=C(O)C(=CC(C=O)=C1)[N+]([O-])=O
78-40-0,CCOP(=O)(OCC)OCC
104-03-0,OC(=O)CC1=CC=C(C=C1)[N+]([O-])=O
136-52-7,[Co++].CCCCC(CC)C([O-])=O.CCCCC(CC)C([O-])=O
79-50-5,CC1(C)COC(=O)C1O
2524-03-0,COP(Cl)(=S)OC
1312296-85-7,N#C[N-]C#N.CCC[N+](CCC)(CCC)CC=C
632-79-1,BrC1=C2C(=O)OC(=O)C2=C(Br)C(Br)=C1Br
97404-02-9,[Cl-].CN1C=C[N+](C)=C1\N=N\C1=CC=C(N)C=C1
13360-63-9,CCCCNCC
7733-02-0,[Zn++].[O-]S([O-])(=O)=O
94313-91-4,COS([O-])(=O)=O.C[N+](C)(C)CCCNC(=O)CCCCCCCCC=C
84348-37-8,CC(C)(C)OC(=O)N1CC(=O)C[C@H]1C(O)=O
372-09-8,OC(=O)CC#N
7758-98-7,[Cu++].[O-]S([O-])(=O)=O
105-76-0,CCCCOC(=O)\C=C/C(=O)OCCCC
1931-62-0,CC(C)(C)OOC(=O)\C=C/C(O)=O
10361-37-2,[Cl-].[Cl-].[Ba++]
38661-72-2,O=C=NCC1CCCC(CN=C=O)C1
16969-10-1,OC(COC(=O)C=C)COC1=CC=CC=C1
83-38-5,ClC1=CC=CC(Cl)=C1C=O
126-91-0,CC(C)=CCC[C@@](C)(O)C=C
22794-26-9,CCCCCCCCCCCCOC(=O)[C@@H]1CCC(=O)N1
375-73-5,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
111-92-2,CCCCNCCCC
544-17-2,[Ca++].[O-]C=O.[O-]C=O
24424-99-5,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C
821-38-5,OC(=O)CCCCCCCCCCCCC(O)=O
84896-44-6,CCCC[Sn](CCCC)(SCCC(=O)OCCCCCCCCCCC(C)C)SCCC(=O)OCCCCCCCCCCC(C)C
94158-14-2,Cl.OCCNC1=CC2=C(OCO2)C=C1
111-69-3,N#CCCCCC#N
94200-74-5,[Na+].CCCCCCC(CCCC)COS([O-])(=O)=O
6939-23-7,Cl.CC(C)(C)NCC(O)=O
34375-28-5,CN(O)CCO
