CASRN,SMILES
38680-83-0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]33O[C@H]3C[C@]12C
1391764-61-6,CCCCN(CCCC)C(=O)C1=CC=C(C=C1)C1=C2C(=O)NC(=C2C(=O)N1)C1=CC=C(Cl)C=C1
110057-45-9,N#CCN(CCCN(CC#N)CC#N)CC#N
31775-20-9,CCOC1=CC=C(NC(=O)C(N=NC2=CC=C(C=C2Cl)C2=CC=C(N=NC(C(C)=O)C(=O)NC3=CC=C(OCC)C=C3)C(Cl)=C2)C(C)=O)C=C1
153719-38-1,CN1COCN=C1N[N+]([O-])=O
94441-92-6,[Na+].CCCCC(CC)CN(CCC(O)=O)CCC([O-])=O
1305113-15-8,[H][C@]1(CO[C@]2([H])[C@]([H])(CO[C@]12[H])OP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1)OP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1
609-66-5,NC(=O)C1=CC=CC=C1Cl
49707-23-5,COC(CNC(=O)C=C)OC
53320-86-8,[Li+].[Na+].[Mg++].[O-][Si]([O-])([O-])[O-]
12060-00-3,[Pb++].[O-][Ti]([O-])=O
14302-13-7,ClC1=C(Cl)C(Cl)=C(Br)C2=C1\C1=N\C3=C4C(=C5\N=C6/N=C(/N=C7\N([Cu]N35)\C(=N/C2=N1)C1=C7C(Br)=C(Cl)C(Br)=C1Cl)C1=C6C(Cl)=C(Cl)C(Br)=C1Cl)C(Br)=C(Cl)C(Br)=C4Cl
58190-57-1,CC[Si](ON=C(C)C)(ON=C(C)C)ON=C(C)C
13769-81-8,[Fe+3].[Fe+3].[O-][Mo]([O-])(=O)=O.[O-][Mo]([O-])(=O)=O.[O-][Mo]([O-])(=O)=O
103-48-0,CC(C)C(=O)OCCC1=CC=CC=C1
621-62-5,CCOC(CCl)OCC
12389-75-2,[Na+].[Fe+3].OC(=O)CN(CCN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O)CC([O-])=O
1072957-71-1,CN1C=C(C(=O)NC2=C3C4CCC(C3=CC=C2)C4=C(Cl)Cl)C(=N1)C(F)F
28015-99-8,[Mg++].CCCCCCCCCC1=CC2=CC=CC=C2C(=C1CCCCCCCCC)S([O-])(=O)=O.CCCCCCCCCC1=CC2=CC=CC=C2C(=C1CCCCCCCCC)S([O-])(=O)=O
4433-79-8,COC1=CC(NC(=O)CC(C)=O)=C(OC)C=C1Cl
101-97-3,CCOC(=O)CC1=CC=CC=C1
27676-62-6,CC(C)(C)C1=CC(CN2C(=O)N(CC3=CC(=C(O)C(=C3)C(C)(C)C)C(C)(C)C)C(=O)N(CC3=CC(=C(O)C(=C3)C(C)(C)C)C(C)(C)C)C2=O)=CC(=C1O)C(C)(C)C
7790-76-3,[Ca++].[Ca++].[O-]P([O-])(=O)OP([O-])([O-])=O
1941-30-6,[Br-].CCC[N+](CCC)(CCC)CCC
2212-81-9,CC(C)(C)OOC(C)(C)C1=CC(=CC=C1)C(C)(C)OOC(C)(C)C
89-98-5,ClC1=C(C=O)C=CC=C1
219715-34-1,COC1=CC(=CC=N1)C(F)(F)F
130201-55-7,[Na+].[Na+].CC(=O)NC1=C(C=CC(NC2=NC(=NC(NC3=CC(NC(C)=O)=C(C=C3)N=NC3=CC=CC(=C3)S([O-])(=O)=O)=N2)N2CCOCC2)=C1)N=NC1=CC=CC(=C1)S([O-])(=O)=O
104797-47-9,CC(=O)O\N=C(/C(=O)SC1=NC2=C(S1)C=CC=C2)C1=CSC(N)=N1
111-90-0,CCOCCOCCO
242482-67-3,OCC[NH+](CCO)CCO.CC(CC(=O)NCCCCCC([O-])=O)CC(C)(C)C
44992-01-0,[Cl-].C[N+](C)(C)CCOC(=O)C=C
64-17-5,CCO
1514-82-5,FC(F)(F)C(Br)=C
6410-38-4,COC1=C(NC(=O)C2=C(O)C(N=NC3=C(Cl)C=CC(Cl)=C3)=C3C=CC=CC3=C2)C=CC=C1
112-91-4,CCCCCCCC\C=C/CCCCCCCC#N
12124-97-9,[NH4+].[Br-]
2517-43-3,COC(C)CCO
73963-42-5,ClCCCCC1=NN=NN1C1CCCCC1
41506-62-1,CC(=O)NC1=CC=C(NC(=O)C2=C(O)C=C3C=CC=CC3=C2)C=C1
4904-61-4,C1CC=CCCC=CCCC=C1
222408-90-4,OC(CN1NCNC1=S)(CC1=C(Cl)C=CC=C1)C1(Cl)CC1
105-95-3,O=C1CCCCCCCCCCCC(=O)OCCO1
66922-99-4,O.O.[K+].[K+].[K+].OP(O)([O-])=O.OP([O-])([O-])=O
15571-58-1,CCCCCCCC[Sn](CCCCCCCC)(SCC(=O)OCC(CC)CCCC)SCC(=O)OCC(CC)CCCC
144447-11-0,COC1=CC=C(OC(=O)C2=CC=C(OCCCCC3CO3)C=C2)C=C1
13482-22-9,OC1CCC(=O)CC1
108-90-7,ClC1=CC=CC=C1
627-93-0,COC(=O)CCCCC(=O)OC
18395-30-7,CO[Si](CC(C)C)(OC)OC
68227-78-1,COC1=C(C=C(C=C1)C(=O)NC1=CC=CC=C1)N=NC1=C2C=CC=CC2=CC(C(=O)NC2=C(C)C=CC(Cl)=C2)=C1O
27138-31-4,"C*.C*.O=C(OCCOCCOC(=O)C1=CC=CC=C1)C1=CC=CC=C1 |c:15,17,22,24,t:13,20,lp:4:2,6:2,9:2,12:2,14:2,m:1:10.11,3:7.8|"
81-19-6,ClC(Cl)C1=C(Cl)C=CC=C1Cl
12047-27-7,[Ba++].[O-][Ti]([O-])=O
917-92-0,CC(C)(C)C#C
10028-22-5,[Fe+3].[Fe+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O
287930-77-2,[H]C(=C([H])C1=NC2=C(C=CC(Cl)=C2)C=C1)C1=CC(=CC=C1)[C@@]([H])(O)CCC1=CC=CC=C1C(C)(C)O
77-83-8,CCOC(=O)C1OC1(C)C1=CC=CC=C1
7758-95-4,[Cl-].[Cl-].[Pb++]
49663-84-5,[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Zn++].[Zn++].[Zn++].[Zn++].[Zn++].[O-][Cr]([O-])(=O)=O
2402-58-6,CCCCCCCCCCCCOC(=O)\C=C\C(=O)OCCCCCCCCCCCC
457-68-1,FC1=CC=C(CC2=CC=C(F)C=C2)C=C1
147263-99-8,CC1=CC=CC(C)=C1OP(=O)(OC1=CC=C(C=C1)C1=CC=C(OP(=O)(OC2=C(C)C=CC=C2C)OC2=C(C)C=CC=C2C)C=C1)OC1=C(C)C=CC=C1C
2855-19-8,CCCCCCCCCCC1CO1
31138-65-5,[Na+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O
308062-60-4,"CCNCC |lp:2:1,Sg:n:3:15-17:ht,Sg:n:1:15-17:ht|"
1912-24-9,CCNC1=NC(NC(C)C)=NC(Cl)=N1
66492-51-1,CCC1(COC(=O)C=C)COCOC1
68489-09-8,COC1=CC=C(NC(=O)[C@@H]2C[C@H](C)CC[C@H]2C(C)C)C=C1
611-70-1,CC(C)C(=O)C1=CC=CC=C1
154702-15-5,CCCCC(CC)COC(=O)C1=CC=C(NC2=NC(NC3=CC=C(C=C3)C(=O)OCC(CC)CCCC)=NC(NC3=CC=C(C=C3)C(=O)NC(C)(C)C)=N2)C=C1
93839-20-4,COC1=C(C=C(C=C1)C(=O)NC1=CC=C(C=C1)C(N)=O)[N+]([O-])=O
56358-09-9,CCCCC(CC)CNC1=C(N=NC2=C(C)C=C(C=C2)N=NC2=C(C)C=CC=C2)C2=C(C=CC=C2)C=C1
12626-81-2,[O--].[O--].[O--].[O--].[O--].[Ti+4].[Zr+4].[Pb++]
1067-53-4,COCCO[Si](OCCOC)(OCCOC)C=C
10016-20-3,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O
6337-43-5,CCOC(=O)C(=CC1=CC=C(C=C(C(=O)OCC)C(=O)OCC)C=C1)C(=O)OCC
7439-89-6,[Fe]
1282554-35-1,O.CCCC1=NC2=C(N1)C=C(C=C2C)C1=NC2=C(C=CC=C2)N1C
302776-68-7,CCCCCCOC(=O)C1=CC=CC=C1C(=O)C1=C(O)C=C(C=C1)N(CC)CC
17514-68-0,CC1=CSC2=C1C=CC=C2Cl
97-97-2,COC(CCl)OC
110553-27-0,CCCCCCCCSCC1=CC(CSCCCCCCCC)=C(O)C(C)=C1
68133-60-8,[NaH].[Cl-].OC(=O)C1=C[N+](CC2=CC=CC=C2)=CC=C1
6289-46-9,COC(=O)C1CC(=O)C(CC1=O)C(=O)OC
102-01-2,CC(=O)CC(=O)NC1=CC=CC=C1
850-92-0,CCC1(CC=C2CCCc3cc(OC)ccc23)C(=O)CCC1=O
13616-82-5,CC1=CC(C)=C(S)C=C1
126637-70-5,[Li+].[Li+].[Na+].[Na+].[Cu++].[Cu++].NC1=CC(=CC2=CC(=C(\N=N\C3=CC=C(C=C3[O-])C3=CC=C(\N=N\C4=C(C=C5C=C(C=C(N)C5=C4[O-])S([O-])(=O)=O)S([O-])(=O)=O)C([O-])=C3)C([O-])=C12)S([O-])(=O)=O)S([O-])(=O)=O
1805-22-7,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F
12005-50-4,[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Ca++]
811-97-2,FCC(F)(F)F
13494-80-9,[Te]
3681-71-8,CC\C=C/CCOC(C)=O
16397-70-9,CCCCC(CC)COC(=O)C1=CC=C(C=C1)[N+]([O-])=O
1313-96-8,[O--].[O--].[O--].[O--].[O--].[Nb+5].[Nb+5]
976-70-5,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@]21CCC(=O)O1
1675-54-3,CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1
765-14-0,CCCCCCCCCCCCOC=C
127-63-9,O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1
15375-84-5,[Na+].[Na+].[Mn++].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
90-04-0,COC1=CC=CC=C1N
54068-28-9,[Sn+4].CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O.CCCCCCC[CH2-].CCCCCCC[CH2-]
691-37-2,CC(C)CC=C
33145-10-7,CC(C)C(C1=CC(C)=CC(C)=C1O)C1=CC(C)=CC(C)=C1O
52663-87-3,CCCCCCCCN(CCC(O)=O)CCC(O)=O
846-48-0,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
24292-60-2,[Na+].[Na+].[H]OP(=O)(OC[C@H]1O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]1O)N1C=NC2=C(N)N=CN=C12)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)[N+]1=CC=CC(=C1)C(N)=O
1164-92-7,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
813-94-5,[Ca++].[Ca++].[Ca++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
536759-91-8,CCOC(=O)C1=NN(C2=C1CCN(C1=CC=C(C=C1)[N+]([O-])=O)C2=O)C1=CC=C(OC)C=C1
7440-62-2,[V]
103-09-3,CCCCC(CC)COC(C)=O
2602-34-8,CCO[Si](CCCOCC1CO1)(OCC)OCC
69207-66-5,O.O.O.O.O.O.O.O.O.O.O.O.[Co+3].[Co+3].[Zn++].[Zn++].[Zn++].[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N
143-29-3,CCCCOCCOCCOCOCCOCCOCCCC
1062263-18-6,[Cl-].CC(O)C([O-])=O.COC1=C(C=CC(=C1)N=NC1=C(C)C(=C(O)N(CCCN(C)C)C1=O)[N+]1=CC=CC=C1)C(C1=CC=CC=C1)C1=C(OC)C=C(C=C1)N=NC1=C(C)C(=C(O)N(CCCN(C)C)C1=O)[N+]1=CC=CC=C1
57712-94-4,CCCCCCCCCCCCCNC1=C(N=NC2=C(C)C=C(C=C2)N=NC2=C(C)C=CC=C2)C2=CC=CC=C2C=C1
72-19-5,C[C@@H](O)[C@H](N)C(O)=O
2498-95-5,[Na+].[Na+].CN(CCS([O-])(=O)=O)C1=CC=C(C=C(C#N)C(=O)NC2=CC=C(C=C2)C2=NC3=CC=C(C)C(=C3S2)S([O-])(=O)=O)C=C1
109-70-6,ClCCCBr
111-01-3,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C
62132-67-6,"CCCCCCCCCCC=C |Sg:n:0,1,2,3,4,5,6,7,8,9,10,11:2:ht|"
53585-53-8,CC1=C(CC2=CC=CC=C2)C(CC2=CC=CC=C2)=CC=C1
76114-73-3,CCCCNC(=O)OCC#C
26140-60-3,"*C1=CC=CC=C1.C1=CC=C(C=C1)C1=CC=CC=C1 |c:3,5,7,9,11,16,18,t:1,14,m:0:11.12.7|"
6842-62-2,ClC1=CC=C(OC2=CC(Cl)=CC=C2)C=C1
66063-15-8,ClC1=CC=C(CNC2CCCC2)C=C1
75147-23-8,CC12CCC(C)(CCC1)C2=NO
68259-05-2,CC1=CC(NC(=O)C2=CC3=C(C=CC=C3)C(N=NC3=C(C)C=CC(=C3)C(=O)OCCCl)=C2O)=C(C)C=C1NC(=O)C1=CC2=C(C=CC=C2)C(N=NC2=C(C)C=CC(=C2)C(=O)OCCCl)=C1O
98349-25-8,CCOC(=O)C1=CN(C2CC2)C2=CC(F)=C(F)C=C2C1=O
2404-44-6,CCCCCCCCC1CO1
1184842-87-2,[Na+].CC1=C([O-])C(O)CC(C)(C)C1=O
56992-87-1,CC(=C)C(=O)NC1=CC=C(C=C1)S(N)(=O)=O
51368-55-9,CC(C)OC(=O)C(C)(C)Br
960316-73-8,COC(=O)C1=CC(CO)=NN1C1=NC=CC=C1Cl
335-27-3,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F
135452-43-6,CC(C)(O)C(=O)C1=CC=C(C=C1)C1(C)CC(C)(C)C2=CC(=CC=C12)C(=O)C(C)(C)O
1700656-13-8,CCCCC(CC)CNC(=O)CC(C)CC(C)(C)C
96624-41-8,CCC[C@H]1CC[C@@H](CC1)C1CC[C@H](CC)CC1
1869-24-5,NS(=O)(=O)C1=CC=CC=C1C(F)(F)F
133986-51-3,[Na+].[Na+].ON(CCS([O-])(=O)=O)CCS([O-])(=O)=O
600-00-0,CCOC(=O)C(C)(C)Br
58-08-2,CN1C=NC2=C1C(=O)N(C)C(=O)N2C
141-10-6,CC(C)=CCCC(C)=CC=CC(C)=O
2177-70-0,CC(=C)C(=O)OC1=CC=CC=C1
108-22-5,CC(=C)OC(C)=O
36062-04-1,COC1=CC(CCC(=O)CC(=O)CCC2=CC(OC)=C(O)C=C2)=CC=C1O
515815-48-2,Cl.CCCC1=NC2=C(C=C(C=C2C)C2=NC3=C(C=CC=C3)N2C)N1CC1=CC=C(C=C1)C1=CC=CC=C1C(O)=O
587-26-8,[La+3].[La+3].[O-]C([O-])=O.[O-]C([O-])=O.[O-]C([O-])=O
1134960-41-0,[Na+].COC(=O)C1=C([O-])COC1=O
4039-86-5,ClC1=CC=C(COCC#C)C=C1
540-88-5,CC(=O)OC(C)(C)C
74-79-3,N[C@@H](CCCNC(N)=N)C(O)=O
1928-56-9,COC(=O)COC1=C(Cl)C(Cl)=CC=C1
6891-44-7,COS([O-])(=O)=O.CC(=C)C(=O)OCC[N+](C)(C)C
7452-79-1,CCOC(=O)C(C)CC
1562-00-1,[Na+].OCCS([O-])(=O)=O
760-23-6,ClCC(Cl)C=C
1609672-24-3,O=C(CC1=CC=C(C=C1)C1=CC=CC=C1)OCC1CCCCC1
1680-31-5,CCCCCCCCOC(=O)OCCCCCCCC
18143-33-4,CO[Si](C)(C)CCl
5107-67-5,OC(=O)CCC1(CCC(O)=O)CCCC(CCC(O)=O)(CCC(O)=O)C1=O
1314-15-4,O=[Pt]=O
82199-12-0,COC1=CC=CC=C1N=NC(C(C)=O)C(=O)NC1=CC2=C(NC(=O)N2)C=C1
860399-11-7,CCN(CC)C1=CC(OC)=C(C=C2OC(=NC3CCCCC3)N(C3CCCCC3)C2=O)C=C1
1344-37-2,[PbH2++].[PbH2++].[O-]S([O-])(=O)=O.[O-][Cr]([O-])(=O)=O
816-19-3,CCCCC(CC)C(=O)OC
169280-10-8,CCOC(=O)C(C)(C)C1=CC=C(C=C1)C(=O)C1CC1
5471-51-2,CC(=O)CCC1=CC=C(O)C=C1
116044-44-1,CCOC(=O)[C@H]1[C@@H]2C[C@@H](C=C2)[C@@H]1C(C)C
100-40-3,C=CC1CCC=CC1
39255-32-8,CCCC(C)C(=O)OCC
109-16-0,CC(=C)C(=O)OCCOCCOCCOC(=O)C(C)=C
943586-12-7,OC(=O)CCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)ON1C(=O)CCC1=O)C(O)=O
94201-73-7,CC1CCOC(C1)C1=CC=CC=C1
12777-87-6,C.OS(O)(=O)=O
6358-64-1,COC1=CC(N)=C(OC)C=C1Cl
6390-69-8,CC(C)(C)C1=CC(=C(O)C(=C1)C1=CC(=CC(=C1O)C(C)(C)C)C(C)(C)C)C(C)(C)C
1555-62-0,CCCCCCCCCCCCN(CCC#N)CCC#N
1122460-01-8,[H][C@@]1(C)CC[C@@]([H])(C(C)C)[C@@]([H])(C1)OC(=O)C(=O)NCC
10291-28-8,CC1=CC=C(NC2=CC(C(O)=O)=C(NC3=CC=C(C)C=C3)C=C2C(O)=O)C=C1
3335-98-6,O=C1CC2=CC=CC=C2N1C1=CC=CC=C1
62965-37-1,C1CCC(CC1)NC1CCCCC1.CC(C)(C)[C@H](NC(=O)OCC1=CC=CC=C1)C(O)=O
515-84-4,CCOC(=O)C(Cl)(Cl)Cl
16485-10-2,CC(C)(CO)C(O)C(=O)NCCCO
95-23-8,NC1=CC=C2NC(=O)NC2=C1
12136-78-6,[Si-4].[Si-4].[Mo+6]
15793-73-4,CC1=NN(C(=O)C1N=NC1=CC=C(C=C1Cl)C1=CC(Cl)=C(C=C1)N=NC1C(C)=NN(C1=O)C1=CC=C(C)C=C1)C1=CC=C(C)C=C1
135-57-9,O=C(NC1=CC=CC=C1SSC1=C(NC(=O)C2=CC=CC=C2)C=CC=C1)C1=CC=CC=C1
76524-94-2,CCO[Si](CCCNC=O)(OCC)OCC
105-56-6,CCOC(=O)CC#N
92339-11-2,CC(=O)N(CC(O)CN(C(C)=O)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I
1690331-63-5,[NH2+]=C(NC1=CC=CC=C1)NC1=CC=CC=C1.[O-]S(=O)(=O)C1=CC(=CC=C1)N=NC1=CC=C(NC2=CC=CC=C2)C=C1
49667-22-3,CC1=CC(O)=C(C=C1)C(N)=O
154946-66-4,[NH4+].[NH4+].[NH4+].[NH4+].CC1=NN(C(=O)C1N=NC1=CC(Cl)=C(C)C=C1S([O-])(=O)=O)C1=CC=CC(=C1)S([O-])(=O)=O
50-24-8,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO
27107-89-7,CCCCCCCC[Sn](SCC(=O)OCC(CC)CCCC)(SCC(=O)OCC(CC)CCCC)SCC(=O)OCC(CC)CCCC
12004-35-2,[O--].[O--].[O--].[O--].[Al+3].[Al+3].[Ni++]
65870-94-2,CCC(COC(=O)CC(C)CC(C)(C)C)(COC(=O)CC(C)CC(C)(C)C)COC(=O)CC(C)CC(C)(C)C
12034-34-3,[O--].[O--].[O--].[Na+].[Na+].[Ti+4]
110-53-2,CCCCCBr
111-05-7,CCCCCCCC\C=C/CCCCCCCC(=O)NCC(C)O
26619-69-2,CC1(C)[C@H]2CC[C@]3(C2)[C@@]11O[C@@H]1CCC3(C)C
10294-40-3,[Ba++].[O-][Cr]([O-])(=O)=O
7487-88-9,[Mg++].[O-]S([O-])(=O)=O
4499-91-6,[Li+].CCCCCCCCCCCCCCCCCCCCCC([O-])=O
202483-62-3,CCCCCCCCC(CCCCCC)COC1=CC=CC=C1C(N)=O
84057-80-7,[Zr+4].CCC([O-])=O.CCC([O-])=O.CCC([O-])=O.CCC([O-])=O
130755-46-3,NC1=C(SSC2=C(N)N(N=C2C#N)C2=C(Cl)C=C(C=C2Cl)C(F)(F)F)C(=NN1C1=C(Cl)C=C(C=C1Cl)C(F)(F)F)C#N
67990-05-0,COC1=C(NC(=O)C2=C(O)C(N=NC3=C(OC)C=CC(=C3)C(=O)NC3=CC=CC=C3)=C3C=CC=CC3=C2)C=C(Cl)C=C1
85391-60-2,CC(O)COC(=O)NNC(=O)OC(C)CO
85-60-9,CCCC(C1=CC(=C(O)C=C1C)C(C)(C)C)C1=CC(=C(O)C=C1C)C(C)(C)C
6642-31-5,CN1C(N)=CC(=O)N(C)C1=O
15708-41-5,[Na+].[Fe+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
89-33-8,CCOC(=O)C1=NN(C(=O)C1)C1=CC=CC=C1
6358-87-8,CCOC(=O)C1=NN(C(=O)C1N=NC1=CC=C(C=C1Cl)C1=CC(Cl)=C(C=C1)N=NC1C(=O)N(N=C1C(=O)OCC)C1=CC=CC=C1)C1=CC=CC=C1
41438-38-4,CCOC(=O)C1=CC(=NC=C1)C(=O)OCC
5888-87-9,O=C(NCCCCCCNC(=O)N1CCCCCC1=O)N1CCCCCC1=O
52664-35-4,NC1=CC=C(OP(=S)(OC2=CC=C(N)C=C2)OC2=CC=C(N)C=C2)C=C1
669005-94-1,CC1=CC=C(NC2=NC(NC3=CC=C(C)C=C3)=C(C#N)C(C)=C2N=NC2=CC=CC=C2C(F)(F)F)C=C1
708-06-5,OC1=CC=C2C=CC=CC2=C1C=O
1339119-15-1,O=CCC1CC2CC1C1CCCC21
12208-13-8,[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[K+].[SbH5+3]
55589-62-3,[K+].CC1=CC(=O)[N-]S(=O)(=O)O1
55934-93-5,CCCCOC(CC)OC(C)COC(O)CC
7758-94-3,[Cl-].[Cl-].[Fe++]
1360085-10-4,[Na+].CCOC(=O)NC1=CC2=C(C=C1)C(O)=CC(=C2)S([O-])(=O)=O
103-54-8,CC(=O)OCC=CC1=CC=CC=C1
12023-91-5,[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Sr++]
161798-03-4,CCOC(=O)C1=C(C)N=C(S1)C1=CC(C=O)=C(OCC(C)C)C=C1
2215-35-2,[Zn++].CC(C)CC(C)OP([S-])(=S)OC(C)CC(C)C.CC(C)CC(C)OP([S-])(=S)OC(C)CC(C)C
25092-32-4,[H][C@]12C[C@@]3(C)[C@@]([H])(C[C@@]4([H])OC(C)(C)O[C@@]34C(=O)COC(C)=O)[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)[C@]13O2
2437-56-1,CCCCCCCCCCCC=C
52449-76-0,COC(=O)C1=CC=C(C=C1[N+]([O-])=O)C#N
91-64-5,O=C1OC2=C(C=CC=C2)C=C1
27794-93-0,[K+].[K+].[K+].OP([O-])(=O)CN(CP(O)([O-])=O)CP(O)([O-])=O
116-75-6,CC1=CC(C)=C(NC2=CC=C(NC3=C(C)C=C(C)C=C3C)C3=C2C(=O)C2=CC=CC=C2C3=O)C(C)=C1
84852-53-9,BrC1=C(Br)C(Br)=C(CCC2=C(Br)C(Br)=C(Br)C(Br)=C2Br)C(Br)=C1Br
85813-73-6,FC(F)(F)C1=CC=CC=C1S(=O)(=O)N=C=O
14882-18-9,O[Bi]1OC(=O)C2=CC=CC=C2O1
30989-05-0,COCCOCCOCCOB(OCCOCCOCCOC)OCCOCCOCCOC
18718-11-1,[Ni++].OP(O)([O-])=O.OP(O)([O-])=O
1345-04-6,S=[Sb]S[Sb]=S
103-61-7,CCCC(=O)OCC=CC1=CC=CC=C1
121-47-1,NC1=CC(=CC=C1)S(O)(=O)=O
606-28-0,COC(=O)C1=C(C=CC=C1)C(=O)C1=CC=CC=C1
1304-85-4,[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[O--].[Bi+3].[Bi+3].[Bi+3].[Bi+3].[Bi+3].[O-]N(=O)=O.[O-]N(=O)=O.[O-]N(=O)=O.[O-]N(=O)=O
2500-88-1,CCCCCCCCCCCCCCCCCCSSCCCCCCCCCCCCCCCCCC
57-10-3,CCCCCCCCCCCCCCCC(O)=O
4051-63-2,NC1=CC=C(C2=CC=C(N)C3=C2C(=O)C2=CC=CC=C2C3=O)C2=C1C(=O)C1=CC=CC=C1C2=O
866-84-2,[K+].[K+].[K+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
77-71-4,CC1(C)NC(=O)NC1=O
3965-55-7,[Na+].COC(=O)C1=CC(=CC(=C1)C(=O)OC)S([O-])(=O)=O
4137-56-8,[H][C@]12OC(C)(C)O[C@@]1([H])[C@H](OC)O[C@@H]2COS(=O)(=O)C1=CC=C(C)C=C1
630113-05-2,[Cl-].[Cl-].[Cl-].CC(=C)C(=O)NCCC[N+](C)(C)CC(=O)NCCC[N+](C)(C)CC(O)C[N+](C)(C)C
14038-43-8,[Fe++].[Fe++].[Fe++].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N
292605-05-1,CC\C=C/CCOCC(C)=C
125971-95-1,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H]1C[C@H](CC(=O)OC(C)(C)C)OC(C)(C)O1)C1=CC=C(F)C=C1)C1=CC=CC=C1
99-96-7,OC(=O)C1=CC=C(O)C=C1
14035-94-0,COC(=O)CCC(C)C(=O)OC
4098-71-9,CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O
78-10-4,CCO[Si](OCC)(OCC)OCC
10584-98-2,CCCCC(CC)COC(=O)CS[Sn](CCCC)(CCCC)SCC(=O)OCC(CC)CCCC
102-09-0,O=C(OC1=CC=CC=C1)OC1=CC=CC=C1
99-99-0,CC1=CC=C(C=C1)[N+]([O-])=O
7631-86-9,O=[Si]=O
